graph_id,graph_label,node_id,degree,pagerank
802,2,10,6,0.059637
802,2,11,6,0.059637
802,2,12,6,0.06006
802,2,13,13,0.121022
803,2,0,6,0.142857
803,2,1,6,0.142857
803,2,2,6,0.142857
803,2,3,6,0.142857
803,2,4,6,0.142857
803,2,5,6,0.142857
803,2,6,6,0.142857
804,2,0,6,0.142857
804,2,1,6,0.142857
804,2,2,6,0.142857
804,2,3,6,0.142857
804,2,4,6,0.142857
804,2,5,6,0.142857
804,2,6,6,0.142857
805,2,0,7,0.125
805,2,1,7,0.125
805,2,2,7,0.125
805,2,3,7,0.125
805,2,4,7,0.125
805,2,5,7,0.125
805,2,6,7,0.125
805,2,7,7,0.125
806,2,0,29,0.033333
806,2,1,29,0.033333
806,2,2,29,0.033333
806,2,3,29,0.033333
806,2,4,29,0.033333
806,2,5,29,0.033333
806,2,6,29,0.033333
806,2,7,29,0.033333
806,2,8,29,0.033333
806,2,9,29,0.033333
806,2,10,29,0.033333
806,2,11,29,0.033333
806,2,12,29,0.033333
806,2,13,29,0.033333
806,2,14,29,0.033333
806,2,15,29,0.033333
806,2,16,29,0.033333
806,2,17,29,0.033333
806,2,18,29,0.033333
806,2,19,29,0.033333
806,2,20,29,0.033333
806,2,21,29,0.033333
806,2,22,29,0.033333
806,2,23,29,0.033333
806,2,24,29,0.033333
806,2,25,29,0.033333
806,2,26,29,0.033333
806,2,27,29,0.033333
806,2,28,29,0.033333
806,2,29,29,0.033333
807,2,0,6,0.142857
807,2,1,6,0.142857
807,2,2,6,0.142857
807,2,3,6,0.142857
807,2,4,6,0.142857
807,2,5,6,0.142857
807,2,6,6,0.142857
808,2,0,8,0.111111
808,2,1,8,0.111111
808,2,2,8,0.111111
808,2,3,8,0.111111
808,2,4,8,0.111111
808,2,5,8,0.111111
808,2,6,8,0.111111
808,2,7,8,0.111111
808,2,8,8,0.111111
809,2,0,6,0.142857
809,2,1,6,0.142857
809,2,2,6,0.142857
809,2,3,6,0.142857
809,2,4,6,0.142857
809,2,5,6,0.142857
809,2,6,6,0.142857
810,2,0,5,0.08431
810,2,1,5,0.08431
810,2,2,5,0.08431
810,2,3,5,0.08431
810,2,4,5,0.08431
810,2,5,5,0.08431
810,2,6,5,0.08431
810,2,7,10,0.156899
810,2,8,5,0.08431
810,2,9,5,0.08431
810,2,10,5,0.08431
811,2,0,7,0.125
811,2,1,7,0.125
811,2,2,7,0.125
811,2,3,7,0.125
811,2,4,7,0.125
811,2,5,7,0.125
811,2,6,7,0.125
811,2,7,7,0.125
812,2,0,6,0.072152
812,2,1,6,0.072152
812,2,2,12,0.134171
812,2,3,6,0.072152
812,2,4,6,0.072152
812,2,5,6,0.072152
812,2,6,6,0.072152
812,2,7,6,0.072152
812,2,8,6,0.072152
812,2,9,6,0.072152
812,2,10,6,0.072152
812,2,11,6,0.072152
812,2,12,6,0.072152
813,2,0,6,0.142857
813,2,1,6,0.142857
813,2,2,6,0.142857
813,2,3,6,0.142857
813,2,4,6,0.142857
813,2,5,6,0.142857
813,2,6,6,0.142857
814,2,0,7,0.125
814,2,1,7,0.125
814,2,2,7,0.125
814,2,3,7,0.125
814,2,4,7,0.125
814,2,5,7,0.125
814,2,6,7,0.125
814,2,7,7,0.125
815,2,0,14,0.066667
815,2,1,14,0.066667
815,2,2,14,0.066667
815,2,3,14,0.066667
815,2,4,14,0.066667
815,2,5,14,0.066667
815,2,6,14,0.066667
815,2,7,14,0.066667
815,2,8,14,0.066667
815,2,9,14,0.066667
815,2,10,14,0.066667
815,2,11,14,0.066667
815,2,12,14,0.066667
815,2,13,14,0.066667
815,2,14,14,0.066667
816,2,0,6,0.142857
816,2,1,6,0.142857
816,2,2,6,0.142857
816,2,3,6,0.142857
816,2,4,6,0.142857
816,2,5,6,0.142857
816,2,6,6,0.142857
817,2,0,7,0.125
817,2,1,7,0.125
817,2,2,7,0.125
817,2,3,7,0.125
817,2,4,7,0.125
817,2,5,7,0.125
817,2,6,7,0.125
817,2,7,7,0.125
818,2,0,6,0.142857
818,2,1,6,0.142857
818,2,2,6,0.142857
818,2,3,6,0.142857
818,2,4,6,0.142857
818,2,5,6,0.142857
818,2,6,6,0.142857
819,2,0,10,0.090909
819,2,1,10,0.090909
819,2,2,10,0.090909
819,2,3,10,0.090909
819,2,4,10,0.090909
819,2,5,10,0.090909
819,2,6,10,0.090909
819,2,7,10,0.090909
819,2,8,10,0.090909
819,2,9,10,0.090909
819,2,10,10,0.090909
820,2,0,3,0.047919
820,2,1,3,0.047919
820,2,2,6,0.069396
820,2,3,6,0.069396
820,2,4,5,0.061452
820,2,5,6,0.069396
820,2,6,5,0.061452
820,2,7,3,0.047919
820,2,8,13,0.151936
820,2,9,6,0.069396
820,2,10,5,0.061452
820,2,11,10,0.111516
820,2,12,5,0.061452
820,2,13,6,0.069396
821,2,0,6,0.142857
821,2,1,6,0.142857
821,2,2,6,0.142857
821,2,3,6,0.142857
821,2,4,6,0.142857
821,2,5,6,0.142857
821,2,6,6,0.142857
822,2,0,6,0.142857
822,2,1,6,0.142857
822,2,2,6,0.142857
822,2,3,6,0.142857
822,2,4,6,0.142857
822,2,5,6,0.142857
822,2,6,6,0.142857
823,2,0,4,0.107548
823,2,1,4,0.107548
823,2,2,4,0.107548
823,2,3,7,0.177356
823,2,4,4,0.107548
823,2,5,7,0.177356
823,2,6,4,0.107548
823,2,7,4,0.107548
824,2,0,9,0.1
824,2,1,9,0.1
824,2,2,9,0.1
824,2,3,9,0.1
824,2,4,9,0.1
824,2,5,9,0.1
824,2,6,9,0.1
824,2,7,9,0.1
824,2,8,9,0.1
824,2,9,9,0.1
825,2,0,6,0.142857
825,2,1,6,0.142857
825,2,2,6,0.142857
825,2,3,6,0.142857
825,2,4,6,0.142857
825,2,5,6,0.142857
825,2,6,6,0.142857
826,2,0,5,0.065706
826,2,1,5,0.065706
826,2,2,7,0.07695
826,2,3,5,0.065706
826,2,4,7,0.07695
826,2,5,5,0.065706
826,2,6,7,0.07695
826,2,7,7,0.07695
826,2,8,7,0.07695
826,2,9,5,0.065706
826,2,10,12,0.13282
826,2,11,7,0.07695
826,2,12,7,0.07695
827,2,0,29,0.017341
827,2,1,30,0.017675
827,2,2,30,0.017675
827,2,3,29,0.017341
827,2,4,30,0.017838
827,2,5,30,0.017675
827,2,6,30,0.017675
827,2,7,29,0.017341
827,2,8,50,0.0279
827,2,9,50,0.0279
827,2,10,30,0.017675
827,2,11,30,0.017675
827,2,12,29,0.017341
827,2,13,29,0.017341
827,2,14,29,0.017341
827,2,15,30,0.017675
827,2,16,30,0.017675
827,2,17,29,0.017341
827,2,18,30,0.017675
827,2,19,50,0.0279
827,2,20,29,0.017341
827,2,21,30,0.017675
827,2,22,50,0.0279
827,2,23,29,0.017341
827,2,24,30,0.017675
827,2,25,50,0.0279
827,2,26,30,0.017675
827,2,27,29,0.017341
827,2,28,50,0.0279
827,2,29,30,0.017675
827,2,30,30,0.017675
827,2,31,30,0.017675
827,2,32,29,0.017341
827,2,33,30,0.017675
827,2,34,30,0.017838
827,2,35,30,0.017675
827,2,36,29,0.017341
827,2,37,33,0.019203
827,2,38,50,0.0279
827,2,39,29,0.017341
827,2,40,30,0.017675
827,2,41,50,0.0279
827,2,42,29,0.017341
827,2,43,30,0.017675
827,2,44,50,0.0279
827,2,45,50,0.0279
827,2,46,29,0.017341
827,2,47,29,0.017341
827,2,48,30,0.017675
827,2,49,29,0.017341
827,2,50,30,0.017838
828,2,0,5,0.08431
828,2,1,5,0.08431
828,2,2,5,0.08431
828,2,3,5,0.08431
828,2,4,5,0.08431
828,2,5,5,0.08431
828,2,6,5,0.08431
828,2,7,5,0.08431
828,2,8,10,0.156899
828,2,9,5,0.08431
828,2,10,5,0.08431
829,2,0,17,0.055556
829,2,1,17,0.055556
829,2,2,17,0.055556
829,2,3,17,0.055556
829,2,4,17,0.055556
829,2,5,17,0.055556
829,2,6,17,0.055556
829,2,7,17,0.055556
829,2,8,17,0.055556
829,2,9,17,0.055556
829,2,10,17,0.055556
829,2,11,17,0.055556
829,2,12,17,0.055556
829,2,13,17,0.055556
829,2,14,17,0.055556
829,2,15,17,0.055556
829,2,16,17,0.055556
829,2,17,17,0.055556
830,2,0,4,0.121443
830,2,1,3,0.101879
830,2,2,3,0.101879
830,2,3,7,0.20859
830,2,4,3,0.101879
830,2,5,4,0.121443
830,2,6,4,0.121443
830,2,7,4,0.121443
831,2,0,7,0.125
831,2,1,7,0.125
831,2,2,7,0.125
831,2,3,7,0.125
831,2,4,7,0.125
831,2,5,7,0.125
831,2,6,7,0.125
831,2,7,7,0.125
832,2,0,6,0.142857
832,2,1,6,0.142857
832,2,2,6,0.142857
832,2,3,6,0.142857
832,2,4,6,0.142857
832,2,5,6,0.142857
832,2,6,6,0.142857
833,2,0,10,0.131466
833,2,1,10,0.131466
833,2,2,4,0.062687
833,2,3,4,0.062687
833,2,4,7,0.091501
833,2,5,7,0.091501
833,2,6,7,0.091501
833,2,7,7,0.091501
833,2,8,7,0.091501
833,2,9,4,0.062687
833,2,10,7,0.091501
834,2,0,9,0.1
834,2,1,9,0.1
834,2,2,9,0.1
834,2,3,9,0.1
834,2,4,9,0.1
834,2,5,9,0.1
834,2,6,9,0.1
834,2,7,9,0.1
834,2,8,9,0.1
834,2,9,9,0.1
835,2,0,6,0.142857
835,2,1,6,0.142857
835,2,2,6,0.142857
835,2,3,6,0.142857
835,2,4,6,0.142857
835,2,5,6,0.142857
835,2,6,6,0.142857
836,2,0,7,0.125
836,2,1,7,0.125
836,2,2,7,0.125
836,2,3,7,0.125
836,2,4,7,0.125
836,2,5,7,0.125
836,2,6,7,0.125
836,2,7,7,0.125
837,2,0,5,0.061847
837,2,1,5,0.061847
837,2,2,5,0.061847
837,2,3,14,0.161842
837,2,4,4,0.054923
837,2,5,4,0.054923
837,2,6,5,0.061847
837,2,7,4,0.054923
837,2,8,5,0.061847
837,2,9,5,0.061847
837,2,10,4,0.054923
837,2,11,5,0.061847
837,2,12,5,0.061847
837,2,13,5,0.061847
837,2,14,5,0.061847
838,2,0,5,0.075379
838,2,1,5,0.075379
838,2,2,6,0.085005
838,2,3,5,0.075379
838,2,4,6,0.085005
838,2,5,6,0.085005
838,2,6,6,0.085005
838,2,7,10,0.136729
838,2,8,5,0.075379
838,2,9,6,0.085005
838,2,10,10,0.136729
839,2,0,9,0.170632
839,2,1,5,0.097048
839,2,2,5,0.097048
839,2,3,4,0.086031
839,2,4,5,0.097048
839,2,5,5,0.097048
839,2,6,4,0.086031
839,2,7,4,0.086031
839,2,8,4,0.086031
839,2,9,5,0.097048
840,2,0,6,0.142857
840,2,1,6,0.142857
840,2,2,6,0.142857
840,2,3,6,0.142857
840,2,4,6,0.142857
840,2,5,6,0.142857
840,2,6,6,0.142857
841,2,0,6,0.142857
841,2,1,6,0.142857
841,2,2,6,0.142857
841,2,3,6,0.142857
841,2,4,6,0.142857
841,2,5,6,0.142857
841,2,6,6,0.142857
842,2,0,7,0.063058
842,2,1,7,0.063058
842,2,2,7,0.063058
842,2,3,7,0.063058
842,2,4,14,0.117186
842,2,5,7,0.063058
842,2,6,7,0.063058
842,2,7,7,0.063058
842,2,8,7,0.063058
842,2,9,7,0.063058
842,2,10,7,0.063058
842,2,11,7,0.063058
842,2,12,7,0.063058
842,2,13,7,0.063058
842,2,14,7,0.063058
843,2,0,4,0.086031
843,2,1,4,0.086031
843,2,2,5,0.097048
843,2,3,5,0.097048
843,2,4,4,0.086031
843,2,5,9,0.170632
843,2,6,5,0.097048
843,2,7,5,0.097048
843,2,8,4,0.086031
843,2,9,5,0.097048
844,2,0,4,0.087197
844,2,1,4,0.087197
844,2,2,4,0.087197
844,2,3,10,0.212167
844,2,4,3,0.073174
844,2,5,3,0.073174
844,2,6,3,0.073174
844,2,7,3,0.073174
844,2,8,4,0.087197
844,2,9,3,0.073174
844,2,10,3,0.073174
845,2,0,6,0.091607
845,2,1,6,0.091607
845,2,2,6,0.091607
845,2,3,6,0.091607
845,2,4,6,0.091607
845,2,5,10,0.154411
845,2,6,4,0.073986
845,2,7,4,0.073986
845,2,8,6,0.091607
845,2,9,4,0.073986
845,2,10,4,0.073986
846,2,0,7,0.125
846,2,1,7,0.125
846,2,2,7,0.125
846,2,3,7,0.125
846,2,4,7,0.125
846,2,5,7,0.125
846,2,6,7,0.125
846,2,7,7,0.125
847,2,0,6,0.142857
847,2,1,6,0.142857
847,2,2,6,0.142857
847,2,3,6,0.142857
847,2,4,6,0.142857
847,2,5,6,0.142857
847,2,6,6,0.142857
848,2,0,10,0.154411
848,2,1,4,0.073986
848,2,2,6,0.091607
848,2,3,6,0.091607
848,2,4,6,0.091607
848,2,5,4,0.073986
848,2,6,6,0.091607
848,2,7,6,0.091607
848,2,8,4,0.073986
848,2,9,4,0.073986
848,2,10,6,0.091607
849,2,0,7,0.125
849,2,1,7,0.125
849,2,2,7,0.125
849,2,3,7,0.125
849,2,4,7,0.125
849,2,5,7,0.125
849,2,6,7,0.125
849,2,7,7,0.125
850,2,0,4,0.10137
850,2,1,4,0.10137
850,2,2,8,0.189037
850,2,3,4,0.10137
850,2,4,4,0.10137
850,2,5,4,0.10137
850,2,6,4,0.10137
850,2,7,4,0.10137
850,2,8,4,0.10137
851,2,0,5,0.097048
851,2,1,4,0.086031
851,2,2,4,0.086031
851,2,3,5,0.097048
851,2,4,9,0.170632
851,2,5,4,0.086031
851,2,6,5,0.097048
851,2,7,4,0.086031
851,2,8,5,0.097048
851,2,9,5,0.097048
852,2,0,6,0.142857
852,2,1,6,0.142857
852,2,2,6,0.142857
852,2,3,6,0.142857
852,2,4,6,0.142857
852,2,5,6,0.142857
852,2,6,6,0.142857
853,2,0,6,0.142857
853,2,1,6,0.142857
853,2,2,6,0.142857
853,2,3,6,0.142857
853,2,4,6,0.142857
853,2,5,6,0.142857
853,2,6,6,0.142857
854,2,0,9,0.1
854,2,1,9,0.1
854,2,2,9,0.1
854,2,3,9,0.1
854,2,4,9,0.1
854,2,5,9,0.1
854,2,6,9,0.1
854,2,7,9,0.1
854,2,8,9,0.1
854,2,9,9,0.1
855,2,0,14,0.066667
855,2,1,14,0.066667
855,2,2,14,0.066667
855,2,3,14,0.066667
855,2,4,14,0.066667
855,2,5,14,0.066667
855,2,6,14,0.066667
855,2,7,14,0.066667
855,2,8,14,0.066667
855,2,9,14,0.066667
855,2,10,14,0.066667
855,2,11,14,0.066667
855,2,12,14,0.066667
855,2,13,14,0.066667
855,2,14,14,0.066667
856,2,0,9,0.1
856,2,1,9,0.1
856,2,2,9,0.1
856,2,3,9,0.1
856,2,4,9,0.1
856,2,5,9,0.1
856,2,6,9,0.1
856,2,7,9,0.1
856,2,8,9,0.1
856,2,9,9,0.1
857,2,0,6,0.142857
857,2,1,6,0.142857
857,2,2,6,0.142857
857,2,3,6,0.142857
857,2,4,6,0.142857
857,2,5,6,0.142857
857,2,6,6,0.142857
858,2,0,5,0.031247
858,2,1,5,0.032718
858,2,2,7,0.037876
858,2,3,4,0.027943
858,2,4,5,0.031247
858,2,5,8,0.043462
858,2,6,5,0.032718
858,2,7,7,0.037876
858,2,8,5,0.031247
858,2,9,5,0.031247
858,2,10,5,0.031247
858,2,11,5,0.032718
858,2,12,4,0.027943
858,2,13,10,0.05747
858,2,14,7,0.037876
858,2,15,8,0.04281
858,2,16,5,0.031247
858,2,17,4,0.027943
858,2,18,5,0.031247
858,2,19,5,0.032899
858,2,20,5,0.031247
858,2,21,7,0.037876
858,2,22,5,0.032718
858,2,23,5,0.032718
858,2,24,25,0.136584
858,2,25,7,0.037876
859,2,0,6,0.142857
859,2,1,6,0.142857
859,2,2,6,0.142857
859,2,3,6,0.142857
859,2,4,6,0.142857
859,2,5,6,0.142857
859,2,6,6,0.142857
860,2,0,17,0.055556
860,2,1,17,0.055556
860,2,2,17,0.055556
860,2,3,17,0.055556
860,2,4,17,0.055556
860,2,5,17,0.055556
860,2,6,17,0.055556
860,2,7,17,0.055556
860,2,8,17,0.055556
860,2,9,17,0.055556
860,2,10,17,0.055556
860,2,11,17,0.055556
860,2,12,17,0.055556
860,2,13,17,0.055556
860,2,14,17,0.055556
860,2,15,17,0.055556
860,2,16,17,0.055556
860,2,17,17,0.055556
861,2,0,4,0.063495
861,2,1,4,0.064524
861,2,2,4,0.064524
861,2,3,6,0.092747
861,2,4,4,0.063495
861,2,5,3,0.05419
861,2,6,3,0.050965
861,2,7,4,0.064524
861,2,8,4,0.064524
861,2,9,4,0.063495
861,2,10,3,0.05419
861,2,11,3,0.05419
861,2,12,13,0.194173
861,2,13,3,0.050965
862,2,0,5,0.034063
862,2,1,3,0.02535
862,2,2,5,0.034063
862,2,3,5,0.034063
862,2,4,6,0.037064
862,2,5,6,0.037064
862,2,6,5,0.034063
862,2,7,3,0.02535
862,2,8,6,0.037064
862,2,9,5,0.034063
862,2,10,3,0.02535
862,2,11,26,0.163874
862,2,12,5,0.034063
862,2,13,4,0.030254
862,2,14,5,0.034063
862,2,15,5,0.034063
862,2,16,3,0.02535
862,2,17,6,0.037064
862,2,18,3,0.02535
862,2,19,6,0.037064
862,2,20,4,0.030254
862,2,21,5,0.034063
862,2,22,4,0.030254
862,2,23,6,0.037064
862,2,24,5,0.034063
862,2,25,3,0.02535
862,2,26,4,0.030254
863,2,0,4,0.060755
863,2,1,5,0.068366
863,2,2,5,0.068366
863,2,3,4,0.060755
863,2,4,4,0.060755
863,2,5,4,0.060755
863,2,6,5,0.068366
863,2,7,4,0.060755
863,2,8,4,0.060755
863,2,9,13,0.172132
863,2,10,4,0.060755
863,2,11,5,0.068366
863,2,12,4,0.060755
863,2,13,5,0.068366
864,2,0,7,0.125
864,2,1,7,0.125
864,2,2,7,0.125
864,2,3,7,0.125
864,2,4,7,0.125
864,2,5,7,0.125
864,2,6,7,0.125
864,2,7,7,0.125
865,2,0,7,0.125
865,2,1,7,0.125
865,2,2,7,0.125
865,2,3,7,0.125
865,2,4,7,0.125
865,2,5,7,0.125
865,2,6,7,0.125
865,2,7,7,0.125
866,2,0,8,0.183907
866,2,1,5,0.112977
866,2,2,5,0.112977
866,2,3,5,0.112977
866,2,4,3,0.083736
866,2,5,3,0.083736
866,2,6,3,0.083736
866,2,7,5,0.112977
866,2,8,5,0.112977
867,2,0,7,0.125
867,2,1,7,0.125
867,2,2,7,0.125
867,2,3,7,0.125
867,2,4,7,0.125
867,2,5,7,0.125
867,2,6,7,0.125
867,2,7,7,0.125
868,2,0,8,0.111111
868,2,1,8,0.111111
868,2,2,8,0.111111
868,2,3,8,0.111111
868,2,4,8,0.111111
868,2,5,8,0.111111
868,2,6,8,0.111111
868,2,7,8,0.111111
868,2,8,8,0.111111
869,2,0,6,0.142857
869,2,1,6,0.142857
869,2,2,6,0.142857
869,2,3,6,0.142857
869,2,4,6,0.142857
869,2,5,6,0.142857
869,2,6,6,0.142857
870,2,0,5,0.112977
870,2,1,5,0.112977
870,2,2,3,0.083736
870,2,3,3,0.083736
870,2,4,3,0.083736
870,2,5,5,0.112977
870,2,6,8,0.183907
870,2,7,5,0.112977
870,2,8,5,0.112977
871,2,0,6,0.142857
871,2,1,6,0.142857
871,2,2,6,0.142857
871,2,3,6,0.142857
871,2,4,6,0.142857
871,2,5,6,0.142857
871,2,6,6,0.142857
872,2,0,7,0.125
872,2,1,7,0.125
872,2,2,7,0.125
872,2,3,7,0.125
872,2,4,7,0.125
872,2,5,7,0.125
872,2,6,7,0.125
872,2,7,7,0.125
873,2,0,7,0.125
873,2,1,7,0.125
873,2,2,7,0.125
873,2,3,7,0.125
873,2,4,7,0.125
873,2,5,7,0.125
873,2,6,7,0.125
873,2,7,7,0.125
874,2,0,17,0.017791
874,2,1,30,0.021736
874,2,2,17,0.017791
874,2,3,30,0.021736
874,2,4,46,0.035854
874,2,5,30,0.021736
874,2,6,30,0.021736
874,2,7,17,0.017791
874,2,8,30,0.021736
874,2,9,30,0.021736
874,2,10,34,0.025225
874,2,11,22,0.020955
874,2,12,31,0.022547
874,2,13,30,0.021736
874,2,14,18,0.01844
874,2,15,17,0.017791
874,2,16,17,0.017791
874,2,17,30,0.021736
874,2,18,17,0.017791
874,2,19,18,0.01844
874,2,20,30,0.021736
874,2,21,30,0.021736
874,2,22,17,0.017791
874,2,23,18,0.01844
874,2,24,30,0.021736
874,2,25,30,0.021736
874,2,26,30,0.021736
874,2,27,30,0.021736
874,2,28,46,0.035854
874,2,29,31,0.022547
874,2,30,30,0.021736
874,2,31,17,0.017791
874,2,32,30,0.021736
874,2,33,30,0.021736
874,2,34,30,0.021736
874,2,35,31,0.022547
874,2,36,17,0.017791
874,2,37,31,0.022547
874,2,38,30,0.021736
874,2,39,17,0.017791
874,2,40,30,0.021736
874,2,41,30,0.021736
874,2,42,31,0.022547
874,2,43,18,0.01844
874,2,44,17,0.017791
874,2,45,30,0.021736
874,2,46,30,0.021736
875,2,0,6,0.142857
875,2,1,6,0.142857
875,2,2,6,0.142857
875,2,3,6,0.142857
875,2,4,6,0.142857
875,2,5,6,0.142857
875,2,6,6,0.142857
876,2,0,8,0.111111
876,2,1,8,0.111111
876,2,2,8,0.111111
876,2,3,8,0.111111
876,2,4,8,0.111111
876,2,5,8,0.111111
876,2,6,8,0.111111
876,2,7,8,0.111111
876,2,8,8,0.111111
877,2,0,6,0.142857
877,2,1,6,0.142857
877,2,2,6,0.142857
877,2,3,6,0.142857
877,2,4,6,0.142857
877,2,5,6,0.142857
877,2,6,6,0.142857
878,2,0,6,0.142857
878,2,1,6,0.142857
878,2,2,6,0.142857
878,2,3,6,0.142857
878,2,4,6,0.142857
878,2,5,6,0.142857
878,2,6,6,0.142857
879,2,0,5,0.131909
879,2,1,5,0.131909
879,2,2,5,0.131909
879,2,3,5,0.131909
879,2,4,7,0.193403
879,2,5,2,0.073527
879,2,6,2,0.073527
879,2,7,5,0.131909
880,2,0,17,0.055556
880,2,1,17,0.055556
880,2,2,17,0.055556
880,2,3,17,0.055556
880,2,4,17,0.055556
880,2,5,17,0.055556
880,2,6,17,0.055556
880,2,7,17,0.055556
880,2,8,17,0.055556
880,2,9,17,0.055556
880,2,10,17,0.055556
880,2,11,17,0.055556
880,2,12,17,0.055556
880,2,13,17,0.055556
880,2,14,17,0.055556
880,2,15,17,0.055556
880,2,16,17,0.055556
880,2,17,17,0.055556
881,2,0,6,0.142857
881,2,1,6,0.142857
881,2,2,6,0.142857
881,2,3,6,0.142857
881,2,4,6,0.142857
881,2,5,6,0.142857
881,2,6,6,0.142857
882,2,0,17,0.055556
882,2,1,17,0.055556
882,2,2,17,0.055556
882,2,3,17,0.055556
882,2,4,17,0.055556
882,2,5,17,0.055556
882,2,6,17,0.055556
882,2,7,17,0.055556
882,2,8,17,0.055556
882,2,9,17,0.055556
882,2,10,17,0.055556
882,2,11,17,0.055556
882,2,12,17,0.055556
882,2,13,17,0.055556
882,2,14,17,0.055556
882,2,15,17,0.055556
882,2,16,17,0.055556
882,2,17,17,0.055556
883,2,0,5,0.103528
883,2,1,5,0.103528
883,2,2,5,0.103528
883,2,3,4,0.088352
883,2,4,4,0.088352
883,2,5,8,0.160415
883,2,6,5,0.103528
883,2,7,8,0.160415
883,2,8,4,0.088352
884,2,0,11,0.083333
884,2,1,11,0.083333
884,2,2,11,0.083333
884,2,3,11,0.083333
884,2,4,11,0.083333
884,2,5,11,0.083333
884,2,6,11,0.083333
884,2,7,11,0.083333
884,2,8,11,0.083333
884,2,9,11,0.083333
884,2,10,11,0.083333
884,2,11,11,0.083333
885,2,0,6,0.072152
885,2,1,6,0.072152
885,2,2,6,0.072152
885,2,3,6,0.072152
885,2,4,6,0.072152
885,2,5,6,0.072152
885,2,6,6,0.072152
885,2,7,6,0.072152
885,2,8,6,0.072152
885,2,9,12,0.134171
885,2,10,6,0.072152
885,2,11,6,0.072152
885,2,12,6,0.072152
886,2,0,5,0.043143
886,2,1,4,0.038304
886,2,2,5,0.043143
886,2,3,20,0.157173
886,2,4,6,0.050727
886,2,5,5,0.043143
886,2,6,4,0.035332
886,2,7,5,0.043143
886,2,8,6,0.050727
886,2,9,4,0.038304
886,2,10,4,0.035332
886,2,11,4,0.038304
886,2,12,5,0.043143
886,2,13,5,0.043143
886,2,14,4,0.035332
886,2,15,4,0.038304
886,2,16,5,0.043143
886,2,17,5,0.043143
886,2,18,5,0.043143
886,2,19,5,0.043143
886,2,20,6,0.050727
887,2,0,9,0.01094
887,2,1,29,0.01552
887,2,2,30,0.015861
887,2,3,9,0.01094
887,2,4,30,0.015861
887,2,5,29,0.01552
887,2,6,30,0.015964
887,2,7,30,0.015861
887,2,8,30,0.015861
887,2,9,29,0.01552
887,2,10,50,0.024951
887,2,11,50,0.024951
887,2,12,30,0.015861
887,2,13,30,0.015861
887,2,14,29,0.01552
887,2,15,29,0.01552
887,2,16,29,0.01552
887,2,17,30,0.015861
887,2,18,30,0.015861
887,2,19,9,0.01094
887,2,20,29,0.01552
887,2,21,9,0.01094
887,2,22,30,0.015861
887,2,23,50,0.024951
887,2,24,29,0.01552
887,2,25,9,0.01094
887,2,26,9,0.01094
887,2,27,30,0.015861
887,2,28,50,0.024951
887,2,29,29,0.01552
887,2,30,30,0.015861
887,2,31,9,0.01094
887,2,32,58,0.033355
887,2,33,30,0.015861
887,2,34,29,0.01552
887,2,35,58,0.033355
887,2,36,30,0.015861
887,2,37,30,0.015861
887,2,38,30,0.015861
887,2,39,29,0.01552
887,2,40,30,0.015861
887,2,41,30,0.015964
887,2,42,30,0.015861
887,2,43,29,0.01552
887,2,44,33,0.01722
887,2,45,50,0.024951
887,2,46,29,0.01552
887,2,47,30,0.015861
887,2,48,50,0.024951
887,2,49,29,0.01552
887,2,50,30,0.015861
887,2,51,50,0.024951
887,2,52,50,0.024951
887,2,53,29,0.01552
887,2,54,29,0.01552
887,2,55,30,0.015861
887,2,56,29,0.01552
887,2,57,30,0.015964
887,2,58,9,0.01094
888,2,0,7,0.125
888,2,1,7,0.125
888,2,2,7,0.125
888,2,3,7,0.125
888,2,4,7,0.125
888,2,5,7,0.125
888,2,6,7,0.125
888,2,7,7,0.125
889,2,0,14,0.066667
889,2,1,14,0.066667
889,2,2,14,0.066667
889,2,3,14,0.066667
889,2,4,14,0.066667
889,2,5,14,0.066667
889,2,6,14,0.066667
889,2,7,14,0.066667
889,2,8,14,0.066667
889,2,9,14,0.066667
889,2,10,14,0.066667
889,2,11,14,0.066667
889,2,12,14,0.066667
889,2,13,14,0.066667
889,2,14,14,0.066667
890,2,0,5,0.097048
890,2,1,4,0.086031
890,2,2,5,0.097048
890,2,3,5,0.097048
890,2,4,9,0.170632
890,2,5,5,0.097048
890,2,6,5,0.097048
890,2,7,4,0.086031
890,2,8,4,0.086031
890,2,9,4,0.086031
891,2,0,6,0.142857
891,2,1,6,0.142857
891,2,2,6,0.142857
891,2,3,6,0.142857
891,2,4,6,0.142857
891,2,5,6,0.142857
891,2,6,6,0.142857
892,2,0,6,0.142857
892,2,1,6,0.142857
892,2,2,6,0.142857
892,2,3,6,0.142857
892,2,4,6,0.142857
892,2,5,6,0.142857
892,2,6,6,0.142857
893,2,0,6,0.046275
893,2,1,4,0.035066
893,2,2,5,0.039559
893,2,3,4,0.035066
893,2,4,5,0.039067
893,2,5,5,0.039559
893,2,6,19,0.135372
893,2,7,16,0.113014
893,2,8,5,0.039559
893,2,9,5,0.039167
893,2,10,6,0.046275
893,2,11,4,0.035066
893,2,12,5,0.039167
893,2,13,5,0.039559
893,2,14,5,0.039559
893,2,15,5,0.039559
893,2,16,8,0.05932
893,2,17,5,0.039167
893,2,18,8,0.06156
893,2,19,5,0.039067
894,2,0,9,0.068947
894,2,1,14,0.113811
894,2,2,5,0.053133
894,2,3,5,0.053133
894,2,4,9,0.068947
