graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0,node_attr_1,node_attr_2,node_attr_3
926,1,2,3,0.108961,0,1.0,0.0,5.3461,0.6693
926,1,3,3,0.108961,0,1.0,0.0,5.0873,-0.2966
926,1,4,3,0.114517,0,1.0,0.0,3.5522,-1.5398
926,1,5,2,0.077319,0,1.0,0.0,2.6386,-1.133
926,1,6,3,0.114517,0,1.0,0.0,2.7431,-0.1385
926,1,7,3,0.111898,0,1.0,0.0,4.6095,1.6519
926,1,8,1,0.044168,1,2.0,0.0,4.1095,2.5179
926,1,9,1,0.04491,1,2.0,0.0,3.7601,-2.5179
926,1,10,1,0.04491,0,1.0,0.0,2.0,0.5306
926,1,11,2,0.076285,0,1.0,0.0,7.2108,0.2216
927,1,0,1,0.068335,0,1.0,0.0,7.1962,-0.25
927,1,1,3,0.18219,0,1.0,0.0,6.3301,0.25
927,1,2,1,0.068335,1,2.0,0.0,6.3301,1.25
927,1,3,3,0.174694,0,1.0,0.0,5.4641,-0.25
927,1,4,1,0.066116,2,4.0,0.0,5.4641,-1.25
927,1,5,2,0.117804,2,4.0,0.0,4.5981,0.25
927,1,6,2,0.121729,0,1.0,0.0,3.7321,-0.25
927,1,7,2,0.129182,0,1.0,0.0,2.866,0.25
927,1,8,1,0.071615,0,1.0,0.0,2.0,-0.25
928,1,0,1,0.053128,1,2.0,0.0,5.4392,1.2071
928,1,1,3,0.134631,0,1.0,0.0,4.7321,0.5
928,1,2,3,0.128044,0,1.0,0.0,3.7321,0.5
928,1,3,3,0.134631,0,1.0,0.0,4.7321,-0.5
928,1,4,3,0.128044,0,1.0,0.0,3.7321,-0.5
928,1,5,2,0.090938,0,1.0,0.0,2.866,1.0
928,1,6,1,0.053128,1,2.0,0.0,5.4392,-1.2071
928,1,7,2,0.090938,0,1.0,0.0,2.866,-1.0
928,1,8,2,0.093259,0,1.0,0.0,2.0,0.5
928,1,9,2,0.093259,0,1.0,0.0,2.0,-0.5
929,1,0,1,0.070682,1,2.0,0.0,6.3301,0.067
929,1,1,2,0.12699,0,1.0,0.0,5.4641,0.567
929,1,2,3,0.177647,0,1.0,0.0,4.5981,0.067
929,1,3,1,0.066955,1,2.0,0.0,4.5981,-0.933
929,1,4,2,0.117559,0,1.0,0.0,3.7321,0.567
929,1,5,4,0.238352,16,13.0,0.0,2.866,0.067
929,1,6,1,0.067271,1,2.0,0.0,2.0,-0.433
929,1,7,1,0.067271,1,2.0,0.0,3.366,-0.799
929,1,8,1,0.067271,1,2.0,0.0,2.366,0.933
930,1,0,2,0.118019,0,1.0,0.0,3.7321,0.183
930,1,1,4,0.238475,5,5.0,0.0,2.866,-0.317
930,1,2,2,0.119012,0,1.0,0.0,4.5981,-0.317
930,1,3,1,0.067395,1,2.0,0.0,2.0,-0.817
930,1,4,1,0.067395,1,2.0,0.0,3.366,-1.183
930,1,5,1,0.067395,1,2.0,0.0,2.366,0.549
930,1,6,3,0.184505,0,1.0,0.0,5.4641,0.183
930,1,7,1,0.068903,0,1.0,0.0,6.3301,-0.317
930,1,8,1,0.068903,0,1.0,0.0,5.4641,1.183
931,1,0,3,0.107583,0,1.0,0.0,6.1808,0.1939
931,1,1,2,0.07341,0,1.0,0.0,5.703,2.1425
931,1,2,3,0.107583,0,1.0,0.0,6.4396,1.1599
931,1,3,2,0.075544,0,1.0,0.0,8.3042,0.7122
931,1,4,2,0.075544,0,1.0,0.0,7.8854,-0.8507
931,1,5,2,0.074611,0,1.0,0.0,4.6456,-1.0492
931,1,6,3,0.111626,0,1.0,0.0,3.7321,-0.6425
931,1,7,2,0.076792,0,1.0,0.0,8.6626,-0.2214
931,1,8,2,0.074611,0,1.0,0.0,3.8366,0.352
931,1,9,3,0.126281,0,1.0,0.0,2.866,-1.1425
931,1,10,1,0.048209,1,2.0,0.0,2.0,-0.6425
931,1,11,1,0.048209,1,2.0,0.0,2.866,-2.1425
932,0,0,4,0.033717,5,5.0,0.0,4.5981,2.067
932,0,1,1,0.009824,1,2.0,0.0,4.5981,1.067
932,0,2,1,0.009824,1,2.0,0.0,5.5981,2.067
932,0,3,1,0.009824,1,2.0,0.0,3.5981,2.067
932,0,4,3,0.022472,0,1.0,0.0,4.5981,3.067
932,0,5,3,0.021218,0,1.0,0.0,5.4641,3.567
932,0,6,2,0.015314,0,1.0,0.0,3.732,3.567
932,0,7,3,0.021592,0,1.0,0.0,5.4641,4.567
932,0,8,2,0.014879,0,1.0,0.0,6.3301,3.067
932,0,9,3,0.022933,0,1.0,0.0,3.732,4.567
932,0,10,2,0.015074,0,1.0,0.0,4.5981,5.067
932,0,11,2,0.015089,0,1.0,0.0,6.3301,5.067
932,0,12,3,0.021804,0,1.0,0.0,7.1961,3.567
932,0,13,4,0.033996,5,5.0,0.0,2.866,5.067
932,0,14,2,0.015274,0,1.0,0.0,7.1961,4.567
932,0,15,2,0.01539,2,4.0,0.0,8.0622,3.067
932,0,16,1,0.009885,1,2.0,0.0,2.0,5.567
932,0,17,1,0.009885,1,2.0,0.0,2.366,4.201
932,0,18,1,0.009885,1,2.0,0.0,3.366,5.933
932,0,19,2,0.015409,2,4.0,0.0,8.9282,3.567
932,0,20,3,0.022402,0,1.0,0.0,9.7942,3.067
932,0,21,3,0.023304,0,1.0,0.0,9.7942,2.067
932,0,22,2,0.015489,0,1.0,0.0,10.6602,3.567
932,0,23,1,0.009214,0,1.0,0.0,8.9282,1.567
932,0,24,2,0.015563,0,1.0,0.0,10.6602,1.567
932,0,25,2,0.015543,0,1.0,0.0,11.5263,3.067
932,0,26,3,0.022333,0,1.0,0.0,11.5263,2.067
932,0,27,2,0.01551,2,4.0,0.0,12.3923,1.567
932,0,28,2,0.015431,2,4.0,0.0,13.2583,2.067
932,0,29,3,0.022186,0,1.0,0.0,14.1243,1.567
932,0,30,3,0.02287,0,1.0,0.0,14.1243,0.567
932,0,31,2,0.015337,0,1.0,0.0,14.9904,2.067
932,0,32,2,0.017657,1,2.0,0.0,13.2583,0.067
932,0,33,2,0.015372,0,1.0,0.0,14.9904,0.067
932,0,34,3,0.022919,0,1.0,0.0,15.8564,1.567
932,0,35,1,0.010079,0,1.0,0.0,13.2583,-0.933
932,0,36,3,0.022153,0,1.0,0.0,15.8564,0.567
932,0,37,2,0.017631,1,2.0,0.0,16.722401,2.067
932,0,38,2,0.015503,2,4.0,0.0,16.722401,0.067
932,0,39,1,0.010094,0,1.0,0.0,16.722401,3.067
932,0,40,3,0.023296,0,1.0,0.0,16.722401,-0.933
932,0,41,1,0.00921,1,2.0,0.0,15.8564,-1.433
932,0,42,3,0.022455,0,1.0,0.0,17.5884,-1.433
932,0,43,2,0.015517,0,1.0,0.0,17.5884,-2.433
932,0,44,2,0.015517,0,1.0,0.0,18.4545,-0.933
932,0,45,2,0.015588,0,1.0,0.0,18.4545,-2.933
932,0,46,2,0.015588,0,1.0,0.0,19.320499,-1.433
932,0,47,3,0.022404,0,1.0,0.0,19.320499,-2.433
932,0,48,2,0.015673,2,4.0,0.0,20.186501,-2.933
932,0,49,3,0.023549,0,1.0,0.0,20.186501,-3.933
932,0,50,1,0.009295,1,2.0,0.0,19.320499,-4.433
932,0,51,3,0.022974,0,1.0,0.0,21.0525,-4.433
932,0,52,2,0.016002,0,1.0,0.0,21.9186,-3.933
932,0,53,2,0.016002,0,1.0,0.0,21.0525,-5.433
932,0,54,2,0.016433,0,1.0,0.0,22.784599,-4.433
932,0,55,2,0.016433,0,1.0,0.0,21.918501,-5.933
932,0,56,3,0.02459,0,1.0,0.0,22.784599,-5.433
932,0,57,1,0.009593,2,4.0,0.0,23.6506,-5.933
933,1,0,4,0.19048,0,1.0,0.0,4.1213,0.0
933,1,1,3,0.143071,0,1.0,0.0,3.4142,-0.7071
933,1,2,4,0.19048,0,1.0,0.0,2.7071,0.0
933,1,3,3,0.143071,0,1.0,0.0,3.4142,0.7071
933,1,4,1,0.055435,0,1.0,0.0,4.8284,-0.7071
933,1,5,1,0.055435,0,1.0,0.0,4.8284,0.7071
933,1,6,1,0.055435,0,1.0,0.0,2.0,-0.7071
933,1,7,1,0.055435,0,1.0,0.0,2.0,0.7071
933,1,8,1,0.055578,5,5.0,0.0,3.4142,-1.7071
933,1,9,1,0.055578,1,2.0,0.0,3.4142,1.7071
934,1,0,1,0.081044,0,1.0,0.0,2.866,1.5
934,1,1,3,0.210559,2,4.0,0.0,2.866,0.5
934,1,2,2,0.141312,0,1.0,0.0,2.0,0.0
934,1,3,2,0.141312,0,1.0,0.0,3.7321,0.0
934,1,4,2,0.141905,5,5.0,0.0,2.0,-1.0
934,1,5,2,0.141905,5,5.0,0.0,3.7321,-1.0
934,1,6,2,0.141963,0,1.0,0.0,2.866,-1.5
935,1,0,1,0.07053,5,5.0,0.0,3.7321,1.5
935,1,1,3,0.182868,0,1.0,0.0,3.7321,0.5
935,1,2,3,0.182868,2,4.0,0.0,2.866,0.0
935,1,3,2,0.123027,0,1.0,0.0,4.5981,0.0
935,1,4,1,0.07053,1,2.0,0.0,2.0,0.5
935,1,5,2,0.123027,0,1.0,0.0,2.866,-1.0
935,1,6,2,0.123575,0,1.0,0.0,4.5981,-1.0
935,1,7,2,0.123575,0,1.0,0.0,3.732,-1.5
936,1,0,2,0.123349,1,2.0,0.0,4.5981,-1.0
936,1,1,2,0.123152,0,1.0,0.0,4.5981,0.0
936,1,2,3,0.183172,0,1.0,0.0,3.7321,0.5
936,1,3,2,0.122627,2,4.0,0.0,2.866,0.0
936,1,4,3,0.183172,0,1.0,0.0,2.866,-1.0
936,1,5,2,0.123152,0,1.0,0.0,3.7321,-1.5
936,1,6,1,0.070689,1,2.0,0.0,3.7321,1.5
936,1,7,1,0.070689,1,2.0,0.0,2.0,-1.5
937,1,0,3,0.135831,0,1.0,0.0,4.4899,0.809
937,1,1,3,0.1283,0,1.0,0.0,3.5388,0.5
937,1,2,3,0.1283,0,1.0,0.0,3.5388,-0.5
937,1,3,2,0.090378,0,1.0,0.0,4.4899,-0.809
937,1,4,2,0.091968,1,2.0,0.0,5.0777,0.0
937,1,5,2,0.090378,0,1.0,0.0,2.5878,0.809
937,1,6,2,0.091968,1,2.0,0.0,2.0,0.0
937,1,7,3,0.135831,0,1.0,0.0,2.5878,-0.809
937,1,8,1,0.053524,1,2.0,0.0,4.7989,1.7601
937,1,9,1,0.053524,1,2.0,0.0,2.2788,-1.7601
938,1,0,2,0.078559,0,1.0,0.0,2.866,-1.0
938,1,1,3,0.119561,0,1.0,0.0,2.866,-2.0
938,1,2,2,0.080391,0,1.0,0.0,3.7321,-2.5
938,1,3,2,0.08023,0,1.0,0.0,4.5981,-2.0
938,1,4,2,0.078781,0,1.0,0.0,4.5981,-1.0
938,1,5,3,0.113876,0,1.0,0.0,3.7321,-0.5
938,1,6,2,0.080907,0,1.0,0.0,3.7321,0.5
938,1,7,3,0.12784,0,1.0,0.0,4.5981,1.0
938,1,8,2,0.092841,0,1.0,0.0,4.5981,2.0
938,1,9,1,0.051996,1,2.0,0.0,5.4641,2.5
938,1,10,1,0.048683,0,1.0,0.0,5.4641,0.5
938,1,11,1,0.046335,4,22.0,0.0,2.0,-2.5
939,0,0,2,0.016341,2,4.0,0.0,5.4641,4.75
939,0,1,2,0.016442,2,4.0,0.0,4.5981,4.25
939,0,2,3,0.023262,0,1.0,0.0,5.4641,5.75
939,0,3,3,0.02378,0,1.0,0.0,4.5981,3.25
939,0,4,3,0.022962,0,1.0,0.0,6.3301,6.25
939,0,5,3,0.024569,0,1.0,0.0,4.5981,6.25
939,0,6,2,0.016314,0,1.0,0.0,3.7321,2.75
939,0,7,2,0.016482,0,1.0,0.0,5.4641,2.75
939,0,8,3,0.02339,0,1.0,0.0,6.3301,7.25
939,0,9,2,0.016591,0,1.0,0.0,7.1962,5.75
939,0,10,1,0.009776,1,2.0,0.0,3.7321,5.75
939,0,11,3,0.024699,0,1.0,0.0,4.5981,7.25
939,0,12,3,0.024257,0,1.0,0.0,3.7321,1.75
939,0,13,2,0.016527,0,1.0,0.0,5.4641,1.75
939,0,14,2,0.016325,0,1.0,0.0,5.4641,7.75
939,0,15,2,0.016636,0,1.0,0.0,7.1962,7.75
939,0,16,2,0.017065,0,1.0,0.0,8.0622,6.25
939,0,17,3,0.027848,0,1.0,0.0,3.7321,7.75
939,0,18,4,0.036336,5,5.0,0.0,2.866,1.25
939,0,19,3,0.023594,0,1.0,0.0,4.5981,1.25
939,0,20,2,0.017157,0,1.0,0.0,8.0622,7.25
939,0,21,1,0.010723,1,2.0,0.0,3.7321,8.75
939,0,22,1,0.010723,1,2.0,0.0,2.866,7.25
939,0,23,1,0.01057,1,2.0,0.0,2.0,0.75
939,0,24,1,0.01057,1,2.0,0.0,3.366,0.384
939,0,25,1,0.01057,1,2.0,0.0,2.366,2.116
939,0,26,2,0.016492,0,1.0,0.0,4.5981,0.25
939,0,27,2,0.016492,0,1.0,0.0,5.4641,-0.25
939,0,28,3,0.023594,0,1.0,0.0,5.4641,-1.25
939,0,29,3,0.024257,0,1.0,0.0,4.5981,-1.75
939,0,30,2,0.016527,0,1.0,0.0,6.3301,-1.75
939,0,31,4,0.036336,5,5.0,0.0,3.732,-1.25
939,0,32,2,0.016314,0,1.0,0.0,4.5981,-2.75
939,0,33,2,0.016482,0,1.0,0.0,6.3301,-2.75
939,0,34,1,0.01057,1,2.0,0.0,3.232,-2.116
939,0,35,1,0.01057,1,2.0,0.0,4.232,-0.384
939,0,36,1,0.01057,1,2.0,0.0,2.866,-0.75
939,0,37,3,0.02378,0,1.0,0.0,5.4641,-3.25
939,0,38,2,0.016442,2,4.0,0.0,5.4641,-4.25
939,0,39,2,0.016341,2,4.0,0.0,6.3301,-4.75
939,0,40,3,0.023262,0,1.0,0.0,6.3301,-5.75
939,0,41,3,0.022962,0,1.0,0.0,7.1961,-6.25
939,0,42,3,0.024569,0,1.0,0.0,5.4641,-6.25
939,0,43,3,0.02339,0,1.0,0.0,7.1961,-7.25
939,0,44,2,0.016591,0,1.0,0.0,8.0622,-5.75
939,0,45,1,0.009776,1,2.0,0.0,4.5981,-5.75
939,0,46,3,0.024699,0,1.0,0.0,5.4641,-7.25
939,0,47,2,0.016325,0,1.0,0.0,6.3301,-7.75
939,0,48,2,0.016636,0,1.0,0.0,8.0621,-7.75
939,0,49,2,0.017065,0,1.0,0.0,8.9282,-6.25
939,0,50,3,0.027848,0,1.0,0.0,4.598,-7.75
939,0,51,2,0.017157,0,1.0,0.0,8.9282,-7.25
939,0,52,1,0.010723,1,2.0,0.0,4.598,-8.75
939,0,53,1,0.010723,1,2.0,0.0,3.732,-7.25
940,1,0,2,0.10806,0,1.0,0.0,4.2601,-1.6307
940,1,1,2,0.107728,0,1.0,0.0,3.2601,-1.6307
940,1,2,3,0.159665,2,4.0,0.0,2.9511,-0.6796
940,1,3,4,0.209634,0,1.0,0.0,3.7601,-0.0919
940,1,4,2,0.107046,1,2.0,0.0,4.5691,-0.6796
940,1,5,2,0.117965,0,1.0,0.0,3.1723,0.7172
940,1,6,1,0.06684,1,2.0,0.0,3.579,1.6307
940,1,7,1,0.06119,0,1.0,0.0,4.3479,0.7172
940,1,8,1,0.061873,0,1.0,0.0,2.0,-0.3706
941,0,0,3,0.02305,0,1.0,0.0,16.291901,2.9345
941,0,1,1,0.00891,1,2.0,0.0,17.2906,2.8821
941,0,2,1,0.00891,1,2.0,0.0,15.838,3.8255
941,0,3,3,0.020494,0,1.0,0.0,15.7473,2.0958
941,0,4,3,0.019484,0,1.0,0.0,13.8826,2.5435
941,0,5,3,0.020951,0,1.0,0.0,16.1057,1.1622
941,0,6,2,0.013634,1,2.0,0.0,13.146,3.5261
941,0,7,2,0.013536,0,1.0,0.0,11.6112,2.7064
941,0,8,1,0.008312,1,2.0,0.0,17.0716,0.9034
941,0,9,2,0.014058,0,1.0,0.0,15.3285,0.5329
941,0,10,4,0.026735,0,1.0,0.0,13.6238,1.5775
941,0,11,3,0.019813,0,1.0,0.0,10.8388,3.3415
941,0,12,1,0.008054,1,2.0,0.0,13.365,0.6116
941,0,13,2,0.014283,0,1.0,0.0,13.0951,0.1361
941,0,14,2,0.013675,1,2.0,0.0,11.4021,4.1677
941,0,15,2,0.014225,0,1.0,0.0,9.9654,3.8285
941,0,16,3,0.021779,0,1.0,0.0,13.259,-0.8503
941,0,17,3,0.020105,0,1.0,0.0,10.9682,5.0687
941,0,18,2,0.014696,0,1.0,0.0,9.0191,4.1517
941,0,19,1,0.008537,1,2.0,0.0,14.2562,-0.7756
941,0,20,2,0.014872,0,1.0,0.0,13.244,-1.8502
941,0,21,3,0.021268,0,1.0,0.0,9.971,5.1434
941,0,22,2,0.014183,1,2.0,0.0,11.5315,5.895
941,0,23,2,0.015035,0,1.0,0.0,8.0302,4.3007
941,0,24,3,0.022175,0,1.0,0.0,13.0507,-2.8314
941,0,25,1,0.008314,1,2.0,0.0,9.4077,4.3172
941,0,26,3,0.021662,0,1.0,0.0,9.5371,6.0444
941,0,27,3,0.021663,0,1.0,0.0,11.0977,6.7959
941,0,28,2,0.015164,0,1.0,0.0,7.0307,4.2708
941,0,29,1,0.008643,1,2.0,0.0,14.0106,-3.1118
941,0,30,3,0.022438,0,1.0,0.0,12.6854,-3.7623
941,0,31,1,0.008463,2,4.0,0.0,8.5399,6.1191
941,0,32,3,0.021844,0,1.0,0.0,10.1005,6.8707
941,0,33,1,0.008464,0,1.0,0.0,11.661,7.6222
941,0,34,2,0.015279,0,1.0,0.0,6.0525,4.0629
941,0,35,1,0.008615,1,2.0,0.0,13.5798,-4.2096
941,0,36,2,0.014993,0,1.0,0.0,12.1597,-4.6129
941,0,37,1,0.008479,1,2.0,0.0,9.6666,7.7716
941,0,38,2,0.015313,0,1.0,0.0,5.1272,3.6837
941,0,39,2,0.015129,0,1.0,0.0,11.4906,-5.3561
941,0,40,2,0.015349,0,1.0,0.0,4.2845,3.1453
941,0,41,3,0.022394,0,1.0,0.0,10.6995,-5.9678
941,0,42,2,0.015358,0,1.0,0.0,3.5514,2.4652
941,0,43,1,0.008707,1,2.0,0.0,11.2379,-6.8105
941,0,44,2,0.015098,0,1.0,0.0,9.8119,-6.4284
941,0,45,2,0.01536,0,1.0,0.0,2.9516,1.665
941,0,46,3,0.022365,0,1.0,0.0,8.8563,-6.7232
941,0,47,2,0.015358,0,1.0,0.0,2.5043,0.7707
941,0,48,1,0.008699,1,2.0,0.0,9.0643,-7.7013
941,0,49,2,0.015079,0,1.0,0.0,7.8635,-6.8426
941,0,50,2,0.015338,0,1.0,0.0,2.2239,-0.1892
941,0,51,3,0.022348,0,1.0,0.0,6.8653,-6.7828
941,0,52,2,0.01531,0,1.0,0.0,2.1194,-1.1837
941,0,53,1,0.008688,1,2.0,0.0,6.7163,-7.7716
941,0,54,2,0.015033,1,2.0,0.0,5.8938,-6.5457
941,0,55,2,0.01525,0,1.0,0.0,2.1941,-2.1809
941,0,56,3,0.02228,0,1.0,0.0,4.9803,-6.139
941,0,57,2,0.01514,0,1.0,0.0,2.4457,-3.1488
941,0,58,1,0.008653,0,1.0,0.0,4.4933,-7.0124
941,0,59,3,0.022323,0,1.0,0.0,4.154,-5.5757
941,0,60,3,0.022441,0,1.0,0.0,2.866,-4.0561
941,0,61,1,0.008609,0,1.0,0.0,3.5189,-6.3481
941,0,62,3,0.022288,0,1.0,0.0,3.4416,-4.8739
941,0,63,1,0.008659,0,1.0,0.0,2.0,-4.5561
941,0,64,1,0.008637,1,2.0,0.0,2.6788,-5.5205
942,0,0,3,0.019179,0,1.0,0.0,17.5884,-2.5
942,0,1,3,0.019491,0,1.0,0.0,16.722401,-2.0
942,0,2,3,0.019351,0,1.0,0.0,15.8564,-2.5
942,0,3,2,0.013376,0,1.0,0.0,15.8564,-3.5
942,0,4,3,0.019919,0,1.0,0.0,16.722401,-4.0
942,0,5,3,0.019163,0,1.0,0.0,17.5884,-3.5
942,0,6,2,0.013728,2,4.0,0.0,18.4545,-2.0
942,0,7,2,0.014219,0,1.0,0.0,19.320499,-2.5
942,0,8,2,0.014164,0,1.0,0.0,19.320499,-3.5
942,0,9,2,0.013818,0,1.0,0.0,18.4545,-4.0
942,0,10,2,0.014922,1,2.0,0.0,16.722401,-1.0
942,0,11,4,0.030071,5,5.0,0.0,16.722401,-5.0
942,0,12,1,0.008743,1,2.0,0.0,16.722401,-6.0
942,0,13,1,0.008743,1,2.0,0.0,17.722401,-5.0
942,0,14,1,0.008743,1,2.0,0.0,15.7224,-5.0
942,0,15,2,0.013581,2,4.0,0.0,14.9904,-2.0
942,0,16,2,0.01367,2,4.0,0.0,14.1243,-2.5
942,0,17,2,0.013565,0,1.0,0.0,13.2583,-1.0
942,0,18,3,0.020131,0,1.0,0.0,12.3923,-0.5
942,0,19,3,0.019615,0,1.0,0.0,11.5263,-1.0
942,0,20,2,0.013722,0,1.0,0.0,11.5263,-2.0
942,0,21,2,0.013703,0,1.0,0.0,12.3923,-2.5
942,0,22,3,0.019746,0,1.0,0.0,13.2583,-2.0
942,0,23,4,0.030226,5,5.0,0.0,12.3923,0.5
942,0,24,1,0.00877,1,2.0,0.0,12.3923,1.5
942,0,25,1,0.00877,1,2.0,0.0,13.3923,0.5
942,0,26,1,0.00877,1,2.0,0.0,11.3923,0.5
942,0,27,2,0.013698,0,1.0,0.0,10.6602,-0.5
942,0,28,3,0.019179,0,1.0,0.0,3.7321,2.5
942,0,29,3,0.019491,0,1.0,0.0,4.5981,2.0
942,0,30,3,0.019351,0,1.0,0.0,5.4641,2.5
942,0,31,2,0.013376,0,1.0,0.0,5.4641,3.5
942,0,32,3,0.019919,0,1.0,0.0,4.5981,4.0
942,0,33,3,0.019163,0,1.0,0.0,3.7321,3.5
942,0,34,2,0.013728,2,4.0,0.0,2.866,2.0
942,0,35,2,0.014219,0,1.0,0.0,2.0,2.5
942,0,36,2,0.014164,0,1.0,0.0,2.0,3.5
942,0,37,2,0.013818,0,1.0,0.0,2.866,4.0
942,0,38,2,0.014922,1,2.0,0.0,4.5981,1.0
942,0,39,4,0.030071,5,5.0,0.0,4.5981,5.0
942,0,40,1,0.008743,1,2.0,0.0,4.5981,6.0
942,0,41,1,0.008743,1,2.0,0.0,3.5981,5.0
942,0,42,1,0.008743,1,2.0,0.0,5.5981,5.0
942,0,43,2,0.013581,2,4.0,0.0,6.3301,2.0
942,0,44,2,0.01367,2,4.0,0.0,6.3301,1.0
942,0,45,2,0.013565,0,1.0,0.0,7.1961,-0.5
942,0,46,3,0.020131,0,1.0,0.0,8.0622,-1.0
942,0,47,3,0.019615,0,1.0,0.0,8.9282,-0.5
942,0,48,2,0.013722,0,1.0,0.0,8.9282,0.5
942,0,49,2,0.013703,0,1.0,0.0,8.0622,1.0
942,0,50,3,0.019746,0,1.0,0.0,7.1961,0.5
942,0,51,4,0.030226,5,5.0,0.0,8.0622,-2.0
942,0,52,1,0.00877,1,2.0,0.0,8.0622,-3.0
942,0,53,1,0.00877,1,2.0,0.0,9.0622,-2.0
942,0,54,1,0.00877,1,2.0,0.0,7.0622,-2.0
942,0,55,2,0.013698,0,1.0,0.0,9.7942,-1.0
942,0,56,2,0.016567,26,8.0,0.0,15.8564,-0.5
942,0,57,1,0.009375,3,7.0,0.0,15.8564,0.5
942,0,58,2,0.016567,26,8.0,0.0,3.732,0.5
942,0,59,1,0.009375,3,7.0,0.0,3.732,-0.5
942,0,60,1,0.01019,0,1.0,0.0,23.0525,0.5
942,0,61,4,0.036161,2,4.0,0.0,22.186501,0.0
942,0,62,1,0.01019,0,1.0,0.0,21.320499,-0.5
942,0,63,1,0.01019,0,1.0,0.0,22.686501,-0.866
942,0,64,1,0.01019,0,1.0,0.0,21.686501,0.866
943,1,0,1,0.051286,1,2.0,0.0,5.262,-1.631
943,1,1,3,0.132744,0,1.0,0.0,4.5549,-0.9239
943,1,2,2,0.089418,1,2.0,0.0,3.631,-1.3066
943,1,3,3,0.132804,0,1.0,0.0,4.9376,0.0
943,1,4,2,0.089632,15,3.0,0.0,2.7071,-0.9239
943,1,5,1,0.051226,2,4.0,0.0,5.9376,0.0
943,1,6,2,0.089175,0,1.0,0.0,4.5549,0.9239
943,1,7,2,0.089578,1,2.0,0.0,2.3244,0.0
943,1,8,2,0.089384,0,1.0,0.0,3.631,1.3066
943,1,9,3,0.133307,0,1.0,0.0,2.7071,0.9239
943,1,10,1,0.051446,1,2.0,0.0,2.0,1.631
944,0,0,2,0.015863,2,4.0,0.0,17.5884,-2.75
944,0,1,2,0.016112,2,4.0,0.0,18.4545,-2.25
944,0,2,3,0.022691,0,1.0,0.0,16.722401,-2.25
944,0,3,3,0.023297,0,1.0,0.0,19.320499,-2.75
944,0,4,3,0.022923,0,1.0,0.0,15.8564,-2.75
944,0,5,2,0.015612,0,1.0,0.0,16.722401,-1.25
944,0,6,2,0.016361,0,1.0,0.0,19.320499,-3.75
944,0,7,2,0.016361,0,1.0,0.0,20.186501,-2.25
944,0,8,2,0.017182,2,4.0,0.0,15.8564,-3.75
944,0,9,2,0.015661,0,1.0,0.0,14.9904,-2.25
944,0,10,3,0.02329,0,1.0,0.0,15.8564,-0.75
944,0,11,2,0.016448,0,1.0,0.0,20.186501,-4.25
944,0,12,2,0.016448,0,1.0,0.0,21.0525,-2.75
944,0,13,3,0.027914,0,1.0,0.0,14.9903,-4.25
944,0,14,3,0.022573,0,1.0,0.0,14.9904,-1.25
944,0,15,4,0.035003,5,5.0,0.0,15.8564,0.25
944,0,16,3,0.024386,0,1.0,0.0,21.0525,-3.75
944,0,17,1,0.01064,0,1.0,0.0,14.9903,-5.25
944,0,18,1,0.01064,1,2.0,0.0,14.1243,-3.75
944,0,19,2,0.015934,2,4.0,0.0,14.1243,-0.75
944,0,20,1,0.010168,1,2.0,0.0,15.8564,1.25
944,0,21,1,0.010168,1,2.0,0.0,14.8564,0.25
944,0,22,1,0.010168,1,2.0,0.0,16.8564,0.25
944,0,23,4,0.035682,5,5.0,0.0,21.918501,-4.25
944,0,24,2,0.015958,2,4.0,0.0,13.2583,-1.25
944,0,25,1,0.010312,1,2.0,0.0,22.784599,-4.7501
944,0,26,1,0.010312,1,2.0,0.0,21.418501,-5.1161
944,0,27,1,0.010312,1,2.0,0.0,22.4186,-3.384
944,0,28,3,0.023207,0,1.0,0.0,12.3923,-0.75
944,0,29,3,0.02414,0,1.0,0.0,11.5263,-1.25
944,0,30,2,0.016045,0,1.0,0.0,12.3923,0.25
944,0,31,1,0.009545,0,1.0,0.0,11.5262,-2.25
944,0,32,2,0.016129,0,1.0,0.0,10.6602,-0.75
944,0,33,2,0.016108,0,1.0,0.0,11.5263,0.75
944,0,34,3,0.023148,0,1.0,0.0,10.6602,0.25
944,0,35,2,0.016105,2,4.0,0.0,9.7942,0.75
944,0,36,2,0.016044,2,4.0,0.0,8.9282,0.25
944,0,37,3,0.023188,0,1.0,0.0,8.0622,0.75
944,0,38,2,0.015956,0,1.0,0.0,7.1961,0.25
944,0,39,3,0.024126,0,1.0,0.0,8.0622,1.75
944,0,40,3,0.023847,0,1.0,0.0,6.3301,0.75
944,0,41,1,0.009539,0,1.0,0.0,8.9282,2.25
944,0,42,2,0.016103,0,1.0,0.0,7.1961,2.25
944,0,43,2,0.018291,1,2.0,0.0,5.4641,0.25
944,0,44,3,0.023077,0,1.0,0.0,6.3301,1.75
944,0,45,1,0.010477,0,1.0,0.0,5.4641,-0.75
944,0,46,2,0.016177,2,4.0,0.0,5.4641,2.25
944,0,47,3,0.024373,0,1.0,0.0,5.4641,3.25
944,0,48,1,0.009613,1,2.0,0.0,6.3301,3.75
944,0,49,3,0.023765,0,1.0,0.0,4.5981,3.75
944,0,50,2,0.01658,0,1.0,0.0,3.732,3.25
944,0,51,2,0.01658,0,1.0,0.0,4.5981,4.75
