graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0,node_attr_1,node_attr_2,node_attr_3,node_attr_4,node_attr_5,node_attr_6,node_attr_7,node_attr_8,node_attr_9,node_attr_10,node_attr_11,node_attr_12,node_attr_13,node_attr_14,node_attr_15,node_attr_16,node_attr_17
232,1,15,3,0.024047,1,3.0,5.511929,11.86,-2.23,0.53,35.1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
232,1,16,3,0.023444,1,3.0,5.524419,8.33,-2.88,0.347,33.1,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
232,1,17,3,0.023444,1,10.0,14.447458,35.41,0.93,1.593,81.3,4.0,3.0,3.0,2.0,6.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0
232,1,18,5,0.036072,1,12.0,17.053427,39.55,-1.21,1.76,110.9,4.0,6.0,2.0,6.0,3.0,3.0,3.0,3.0,6.0,3.0,7.0,2.0
232,1,19,4,0.028861,1,10.0,13.991016,40.65,4.39,1.918,77.8,2.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0
232,1,20,3,0.021757,1,3.0,5.534289,14.02,-0.34,0.622,30.5,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
232,1,21,4,0.026878,1,3.0,5.253725,12.5,1.14,0.581,21.1,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
232,1,22,4,0.026604,1,9.0,12.232602,37.13,6.64,1.773,62.4,1.0,6.0,2.0,2.0,1.0,6.0,6.0,1.0,2.0,0.0,7.0,2.0
232,1,23,3,0.020456,1,4.0,5.694258,18.45,2.84,0.895,26.1,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0
232,1,24,3,0.020607,1,3.0,5.479737,8.66,1.27,0.416,24.6,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232,1,25,8,0.049467,1,16.0,24.248041,61.89,-0.7,2.845,143.8,4.0,7.0,5.0,8.0,3.0,5.0,5.0,3.0,8.0,3.0,8.0,5.0
232,1,26,3,0.021276,1,3.0,5.362006,14.86,1.7,0.7,23.6,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0
232,1,27,3,0.021438,1,3.0,5.427969,7.2,-0.8,0.31,23.3,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0
232,1,28,3,0.021438,1,9.0,14.054564,36.55,-5.72,1.61,97.7,0.0,6.0,3.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,6.0,3.0
232,1,29,4,0.029542,2,6.0,16.446474,17.94,-2.03,0.749,58.6,2.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,0.0
232,1,30,3,0.022732,2,6.0,16.674857,22.13,4.82,1.035,39.5,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0
232,1,31,4,0.027926,2,7.0,20.230272,29.45,5.59,1.403,44.9,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,5.0,2.0
232,1,32,5,0.033008,2,7.0,20.759559,23.57,1.17,1.055,52.7,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0
232,1,33,5,0.031883,2,3.0,6.697207,10.95,1.17,0.506,21.3,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0
232,1,34,2,0.017067,2,6.0,16.345121,17.94,-2.03,0.749,58.6,2.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,0.0
232,1,35,2,0.01648,2,7.0,20.412202,23.13,4.84,1.081,47.6,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0
232,1,36,2,0.016154,2,7.0,20.219712,29.45,5.59,1.403,44.9,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,5.0,2.0
232,1,37,3,0.021447,2,7.0,20.672188,23.57,1.17,1.055,52.7,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0
232,1,38,4,0.026139,2,3.0,6.725044,10.95,1.17,0.506,21.3,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0
233,1,0,3,0.022823,1,15.0,20.737519,47.45,-1.38,2.146,132.6,5.0,7.0,3.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,7.0,3.0
233,1,1,5,0.036735,1,4.0,4.964686,15.9,3.27,0.751,24.9,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0
233,1,2,6,0.042269,1,3.0,5.236114,10.33,-2.49,0.429,37.3,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
233,1,3,3,0.022648,1,10.0,14.220979,36.53,-0.63,1.641,90.3,3.0,3.0,4.0,3.0,6.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0
233,1,4,5,0.035685,1,12.0,16.429465,43.94,-5.5,1.917,123.1,4.0,5.0,3.0,8.0,2.0,2.0,2.0,2.0,8.0,4.0,5.0,3.0
233,1,5,4,0.028306,1,10.0,13.849965,38.19,4.14,1.803,79.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0
233,1,6,6,0.04081,1,3.0,5.345201,10.85,-0.9,0.465,28.4,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
233,1,7,5,0.032991,1,3.0,5.19973,14.68,0.97,0.67,24.2,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
233,1,8,5,0.0324,1,9.0,11.825083,42.84,3.87,2.033,64.8,2.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0
233,1,9,5,0.032768,1,4.0,5.314303,16.98,3.52,0.834,26.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0
233,1,10,5,0.034338,1,20.0,29.970451,78.83,-1.28,3.646,177.0,5.0,8.0,7.0,9.0,5.0,6.0,6.0,5.0,9.0,5.0,8.0,7.0
233,1,11,3,0.022553,1,4.0,5.271996,18.4,2.25,0.915,34.3,1.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0
233,1,12,5,0.036485,1,15.0,20.617998,47.45,-1.38,2.146,132.6,5.0,7.0,3.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,7.0,3.0
233,1,13,5,0.036238,1,4.0,5.011706,15.9,3.27,0.751,24.9,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0
233,1,14,3,0.023123,1,3.0,5.206944,10.33,-2.49,0.429,37.3,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
233,1,15,4,0.029158,1,10.0,14.187119,36.53,-0.63,1.641,90.3,3.0,3.0,4.0,3.0,6.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0
233,1,16,4,0.029763,1,12.0,16.789131,43.94,-5.5,1.917,123.1,4.0,5.0,3.0,8.0,2.0,2.0,2.0,2.0,8.0,4.0,5.0,3.0
233,1,17,3,0.022676,1,10.0,13.835076,38.19,4.14,1.803,79.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0
233,1,18,5,0.034332,1,3.0,5.427646,10.85,-0.9,0.465,28.4,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
233,1,19,5,0.0334,1,3.0,5.225572,14.68,0.97,0.67,24.2,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
233,1,20,6,0.038336,1,9.0,12.14494,42.84,3.87,2.033,64.8,2.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0
233,1,21,4,0.026865,1,3.0,5.284241,12.98,2.38,0.648,21.1,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0
233,1,22,4,0.027586,1,20.0,30.138476,78.83,-1.28,3.646,177.0,5.0,8.0,7.0,9.0,5.0,6.0,6.0,5.0,9.0,5.0,8.0,7.0
233,1,23,3,0.022502,1,5.0,5.940855,24.29,3.6,1.205,39.5,1.0,0.0,4.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0
233,1,24,3,0.025466,2,6.0,16.404206,15.58,-1.29,0.663,51.2,4.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0
233,1,25,2,0.018296,2,7.0,19.474615,26.24,5.93,1.215,47.5,1.0,4.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0
233,1,26,3,0.022212,2,7.0,19.568338,29.45,5.59,1.403,44.9,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,5.0,2.0
233,1,27,3,0.021444,2,7.0,19.984421,20.2,2.83,0.914,46.5,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,4.0,0.0
233,1,28,4,0.027875,2,3.0,6.494489,9.55,-0.26,0.428,24.9,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
233,1,29,4,0.031584,2,6.0,16.4551,15.58,-1.29,0.663,51.2,4.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0
233,1,30,3,0.0245,2,7.0,19.498461,26.24,5.93,1.215,47.5,1.0,4.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0
233,1,31,4,0.028879,2,7.0,19.610465,29.45,5.59,1.403,44.9,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,5.0,2.0
233,1,32,3,0.021643,2,7.0,20.004546,20.2,2.83,0.914,46.5,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,4.0,0.0
233,1,33,5,0.033311,2,3.0,6.460748,9.55,-0.26,0.428,24.9,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
234,1,0,2,0.019952,1,9.0,12.198185,26.13,1.96,1.184,67.3,5.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,6.0,0.0
234,1,1,3,0.027259,1,14.0,19.906554,41.92,-3.23,1.878,128.9,6.0,6.0,2.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0
234,1,2,4,0.030454,1,5.0,6.279131,14.69,-0.42,0.662,37.7,3.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0
234,1,3,3,0.022434,1,12.0,16.258997,42.44,-1.12,1.877,105.3,4.0,6.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,6.0,2.0
234,1,4,4,0.026815,1,6.0,8.662689,18.38,-0.08,0.861,54.3,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
234,1,5,5,0.032101,1,8.0,10.201215,34.01,3.04,1.625,63.8,1.0,4.0,3.0,3.0,1.0,4.0,4.0,0.0,4.0,0.0,5.0,3.0
234,1,6,3,0.020392,1,26.0,38.341867,74.25,4.2,3.371,203.4,10.0,14.0,2.0,6.0,9.0,11.0,11.0,9.0,6.0,10.0,14.0,2.0
234,1,7,3,0.020091,1,5.0,7.839122,13.08,-1.65,0.611,45.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
234,1,8,5,0.031542,1,9.0,12.395814,30.1,2.15,1.356,72.8,2.0,6.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,1.0
234,1,9,4,0.027014,1,5.0,6.296138,13.32,1.91,0.611,35.4,3.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
234,1,10,4,0.028145,1,18.0,26.479478,62.8,-1.73,2.789,158.1,7.0,7.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,7.0,7.0,4.0
234,1,11,3,0.02445,1,11.0,15.954345,46.58,3.01,2.162,91.8,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
234,1,12,3,0.025192,1,9.0,12.445088,40.52,4.26,1.88,71.6,1.0,4.0,4.0,3.0,2.0,4.0,5.0,0.0,4.0,1.0,4.0,4.0
234,1,13,2,0.019952,1,9.0,12.179253,26.13,1.96,1.184,67.3,5.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,6.0,0.0
234,1,14,3,0.027324,1,14.0,19.975425,41.92,-3.23,1.878,128.9,6.0,6.0,2.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0
234,1,15,4,0.030778,1,5.0,6.268639,14.69,-0.42,0.662,37.7,3.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0
234,1,16,4,0.028546,1,12.0,16.214271,42.44,-1.12,1.877,105.3,4.0,6.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,6.0,2.0
234,1,17,4,0.026499,1,6.0,8.620813,18.38,-0.08,0.861,54.3,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
234,1,18,5,0.032164,1,8.0,10.278878,34.01,3.04,1.625,63.8,1.0,4.0,3.0,3.0,1.0,4.0,4.0,0.0,4.0,0.0,5.0,3.0
234,1,19,3,0.020392,1,26.0,38.492821,74.25,4.2,3.371,203.4,10.0,14.0,2.0,6.0,9.0,11.0,11.0,9.0,6.0,10.0,14.0,2.0
234,1,20,3,0.020091,1,5.0,7.878621,13.08,-1.65,0.611,45.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
234,1,21,5,0.031542,1,9.0,12.3814,30.1,2.15,1.356,72.8,2.0,6.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,1.0
234,1,22,4,0.027014,1,5.0,6.344276,13.32,1.91,0.611,35.4,3.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
234,1,23,4,0.028145,1,18.0,26.50269,62.8,-1.73,2.789,158.1,7.0,7.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,7.0,7.0,4.0
234,1,24,3,0.02445,1,11.0,15.990232,46.58,3.01,2.162,91.8,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
234,1,25,3,0.025192,1,9.0,12.443993,40.52,4.26,1.88,71.6,1.0,4.0,4.0,3.0,2.0,4.0,5.0,0.0,4.0,1.0,4.0,4.0
234,1,26,6,0.037287,2,5.0,13.404531,13.47,2.45,0.624,35.3,2.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0
234,1,27,4,0.026174,2,10.0,26.174398,30.04,6.12,1.433,62.2,4.0,5.0,1.0,0.0,3.0,7.0,7.0,3.0,0.0,2.0,7.0,1.0
234,1,28,5,0.031816,2,8.0,20.928138,32.85,4.15,1.559,60.6,3.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0
234,1,29,5,0.035761,2,5.0,12.983149,17.33,1.26,0.787,39.3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
234,1,30,5,0.033257,2,3.0,6.625489,11.44,0.25,0.521,28.6,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
234,1,31,5,0.033257,2,3.0,6.617034,11.44,0.25,0.521,28.6,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
234,1,32,4,0.02924,2,5.0,12.998963,17.33,1.26,0.787,39.3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
234,1,33,5,0.031816,2,8.0,21.042069,32.85,4.15,1.559,60.6,3.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0
234,1,34,4,0.026174,2,10.0,26.33953,30.04,6.12,1.433,62.2,4.0,5.0,1.0,0.0,3.0,7.0,7.0,3.0,0.0,2.0,7.0,1.0
234,1,35,6,0.037287,2,5.0,13.39105,13.47,2.45,0.624,35.3,2.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0
235,1,0,3,0.047218,1,15.0,21.22204,50.06,3.94,2.32,118.3,7.0,3.0,5.0,2.0,10.0,3.0,5.0,7.0,3.0,7.0,3.0,5.0
235,1,1,4,0.057977,1,6.0,9.433879,17.89,-5.47,0.741,64.7,2.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0
235,1,2,4,0.057977,1,14.0,21.016793,53.72,-0.06,2.451,120.9,2.0,8.0,4.0,7.0,2.0,5.0,5.0,2.0,7.0,2.0,8.0,4.0
235,1,3,3,0.044301,1,11.0,15.919576,31.99,0.82,1.46,90.2,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0
235,1,4,3,0.044301,1,6.0,8.326003,21.59,-3.24,0.964,57.7,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
235,1,5,3,0.039018,1,15.0,21.667347,38.71,-0.29,1.79,112.4,4.0,7.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,2.0
235,1,6,3,0.04125,1,3.0,5.43706,8.5,-0.0,0.376,26.9,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
235,1,7,3,0.04125,1,4.0,4.822816,10.73,-0.76,0.471,37.9,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0
235,1,8,3,0.04125,1,22.0,31.983531,67.25,-2.0,2.982,190.0,6.0,11.0,4.0,9.0,6.0,6.0,6.0,6.0,9.0,6.0,11.0,4.0
235,1,9,2,0.040138,2,4.0,9.86032,13.56,0.87,0.582,36.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
235,1,10,3,0.054974,2,5.0,50.188721,13.95,3.31,0.646,27.6,0.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0
235,1,11,2,0.028809,2,7.0,20.096286,20.32,4.18,0.937,46.2,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,0.0
235,1,12,5,0.063733,2,7.0,20.053767,18.72,4.49,0.875,45.8,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,0.0
235,1,13,6,0.072062,2,2.0,3.803483,5.95,0.36,0.274,17.5,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
235,1,14,2,0.040138,2,4.0,9.86032,13.56,0.87,0.582,36.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
235,1,15,2,0.041548,2,5.0,50.188721,13.95,3.31,0.646,27.6,0.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0
235,1,16,2,0.028809,2,7.0,20.096286,20.32,4.18,0.937,46.2,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,0.0
235,1,17,5,0.063733,2,7.0,20.053767,18.72,4.49,0.875,45.8,3.0,4.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,0.0
235,1,18,4,0.050504,2,3.0,6.639009,11.0,3.41,0.512,15.7,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
235,1,19,4,0.050504,2,2.0,3.794341,6.78,0.77,0.291,18.2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
235,1,20,4,0.050504,2,2.0,3.812537,5.6,0.36,0.248,14.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
236,1,0,5,0.220731,1,6.0,0.0,17.76,-0.18,0.801,49.3,2.0,4.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,0.0
236,1,1,3,0.139635,1,12.0,0.0,45.44,-2.06,2.032,111.9,4.0,4.0,4.0,6.0,4.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0
236,1,2,3,0.139635,2,3.0,0.0,9.43,2.16,0.453,18.7,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
236,1,3,3,0.139635,2,3.0,0.0,11.55,0.36,0.51,29.5,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
236,1,4,3,0.139635,2,5.0,0.0,10.55,-1.04,0.474,42.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0
236,1,5,5,0.220731,2,5.0,0.0,19.85,2.14,0.883,38.2,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0
237,1,0,3,0.032917,1,3.0,5.577495,8.16,-1.04,0.367,30.1,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0
237,1,1,5,0.049503,1,5.0,8.041702,14.99,0.85,0.664,42.6,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,4.0,0.0
237,1,2,5,0.048099,1,5.0,7.372083,16.71,-0.46,0.747,43.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,0.0
237,1,3,5,0.050337,1,3.0,5.383206,10.34,-3.32,0.407,37.6,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
237,1,4,5,0.050337,1,16.0,25.60762,56.07,-0.96,2.504,142.8,3.0,11.0,2.0,8.0,2.0,6.0,6.0,2.0,8.0,3.0,11.0,2.0
237,1,5,3,0.033408,1,4.0,5.329863,15.64,-0.45,0.711,38.8,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
237,1,6,3,0.033408,1,4.0,5.459022,17.38,-0.11,0.815,37.1,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0
237,1,7,3,0.033862,1,3.0,5.66497,8.16,-1.04,0.367,30.1,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0
237,1,8,3,0.032931,1,5.0,7.851631,14.99,0.85,0.664,42.6,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,4.0,0.0
237,1,9,5,0.047523,1,5.0,7.30469,16.71,-0.46,0.747,43.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,0.0
237,1,10,6,0.057307,1,3.0,5.490207,10.34,-3.32,0.407,37.6,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
237,1,11,6,0.057307,1,16.0,25.511563,56.07,-0.96,2.504,142.8,3.0,11.0,2.0,8.0,2.0,6.0,6.0,2.0,8.0,3.0,11.0,2.0
237,1,12,3,0.03213,1,4.0,5.386771,15.64,-0.45,0.711,38.8,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
237,1,13,3,0.03213,1,4.0,5.347713,17.38,-0.11,0.815,37.1,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0
237,1,14,5,0.050665,2,3.0,7.076749,11.89,3.61,0.57,17.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0
237,1,15,7,0.064293,2,3.0,7.040813,11.49,2.19,0.538,19.6,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
237,1,16,6,0.0586,2,3.0,6.652469,16.14,1.32,0.739,23.7,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
237,1,17,6,0.056051,2,3.0,6.972184,11.0,4.08,0.512,16.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
237,1,18,4,0.042235,2,3.0,7.099504,11.89,3.61,0.57,17.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0
237,1,19,4,0.039005,2,3.0,7.000019,11.49,2.19,0.538,19.6,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
237,1,20,6,0.0586,2,3.0,6.755245,16.14,1.32,0.739,23.7,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
237,1,21,4,0.039354,2,3.0,6.981958,11.0,4.08,0.512,16.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
238,1,0,3,0.046646,1,7.0,10.045715,20.34,-0.33,0.871,63.9,3.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0
238,1,1,5,0.058421,1,5.0,6.184074,17.29,-2.51,0.727,54.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0
238,1,2,7,0.07759,1,3.0,5.469915,8.03,1.13,0.376,20.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
238,1,3,3,0.0377,1,3.0,5.60214,10.34,-3.32,0.407,37.6,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
238,1,4,4,0.053612,1,7.0,9.990156,20.34,-0.33,0.871,63.9,3.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0
238,1,5,6,0.068829,1,5.0,6.059824,17.29,-2.51,0.727,54.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0
238,1,6,4,0.047377,1,3.0,5.427848,8.03,1.13,0.376,20.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0
238,1,7,5,0.058268,1,3.0,5.342915,10.34,-3.32,0.407,37.6,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
238,1,8,5,0.071578,2,8.0,22.643518,29.31,-0.35,1.316,74.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0
238,1,9,3,0.046646,2,8.0,22.294725,29.81,2.71,1.371,61.3,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0
238,1,10,4,0.047358,2,4.0,10.058432,13.95,2.97,0.646,27.5,0.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0
238,1,11,3,0.040078,2,6.0,15.320633,14.37,0.11,0.653,48.4,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0
238,1,12,7,0.078865,2,3.0,7.029707,13.47,3.38,0.624,17.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0
