graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0
469,1,20,3,0.022167,1,6.0
469,1,21,3,0.022167,1,4.0
469,1,22,5,0.032889,1,3.0
469,1,23,5,0.03287,1,2.0
469,1,24,4,0.02811,1,5.0
469,1,25,4,0.02933,1,9.0
469,1,26,4,0.02933,1,11.0
469,1,27,3,0.023078,1,2.0
469,1,28,3,0.022931,1,8.0
469,1,29,4,0.029389,1,8.0
469,1,30,5,0.035959,1,8.0
469,1,31,4,0.028947,1,4.0
469,1,32,3,0.022815,1,5.0
469,1,33,3,0.02177,1,3.0
469,1,34,3,0.02177,1,3.0
470,1,0,5,0.015347,0,5.0
470,1,1,4,0.012345,0,7.0
470,1,2,3,0.009586,0,7.0
470,1,3,4,0.012511,0,17.0
470,1,4,3,0.009609,0,6.0
470,1,5,4,0.012296,0,8.0
470,1,6,4,0.012463,0,3.0
470,1,7,3,0.009696,0,13.0
470,1,8,4,0.011765,0,5.0
470,1,9,3,0.009574,0,6.0
470,1,10,4,0.012068,0,8.0
470,1,11,3,0.009248,0,6.0
470,1,12,4,0.011295,0,5.0
470,1,13,4,0.010378,0,5.0
470,1,14,5,0.012876,0,3.0
470,1,15,5,0.012761,0,11.0
470,1,16,5,0.013446,0,5.0
470,1,17,5,0.013446,0,6.0
470,1,18,5,0.014734,0,5.0
470,1,19,4,0.011812,0,3.0
470,1,20,5,0.01454,0,6.0
470,1,21,4,0.011978,0,7.0
470,1,22,3,0.009332,0,7.0
470,1,23,4,0.012251,0,17.0
470,1,24,3,0.010077,0,8.0
470,1,25,3,0.009996,0,14.0
470,1,26,4,0.011867,0,4.0
470,1,27,3,0.010905,0,4.0
470,1,28,3,0.011039,0,8.0
470,1,29,3,0.010581,0,6.0
470,1,30,4,0.01194,0,5.0
470,1,31,3,0.008916,0,5.0
470,1,32,5,0.01328,0,3.0
470,1,33,4,0.01084,0,11.0
470,1,34,5,0.014833,0,5.0
470,1,35,3,0.00994,0,6.0
470,1,36,5,0.015203,1,3.0
470,1,37,4,0.012535,1,4.0
470,1,38,3,0.00977,1,6.0
470,1,39,3,0.00977,1,5.0
470,1,40,3,0.009601,1,3.0
470,1,41,5,0.014235,1,3.0
470,1,42,4,0.012608,1,4.0
470,1,43,5,0.014162,1,3.0
470,1,44,3,0.009065,1,3.0
470,1,45,3,0.009731,1,4.0
470,1,46,4,0.011644,1,3.0
470,1,47,7,0.016795,1,7.0
470,1,48,6,0.014498,1,7.0
470,1,49,4,0.010529,1,7.0
470,1,50,3,0.008392,1,7.0
470,1,51,4,0.009997,1,7.0
470,1,52,4,0.010398,1,7.0
470,1,53,5,0.014537,1,4.0
470,1,54,3,0.009356,1,4.0
470,1,55,3,0.009623,1,2.0
470,1,56,4,0.011842,1,2.0
470,1,57,6,0.015096,1,2.0
470,1,58,5,0.01225,1,2.0
470,1,59,3,0.008826,1,2.0
470,1,60,3,0.008826,1,2.0
470,1,61,4,0.013263,1,3.0
470,1,62,4,0.01219,1,4.0
470,1,63,3,0.009533,1,6.0
470,1,64,3,0.009533,1,6.0
470,1,65,3,0.010242,1,4.0
470,1,66,5,0.014316,1,3.0
470,1,67,4,0.013222,1,4.0
470,1,68,5,0.014224,1,3.0
470,1,69,3,0.009096,1,3.0
470,1,70,3,0.010201,1,4.0
470,1,71,4,0.011687,1,3.0
470,1,72,7,0.017601,1,7.0
470,1,73,5,0.013129,1,7.0
470,1,74,5,0.013085,1,7.0
470,1,75,3,0.008472,1,7.0
470,1,76,3,0.008319,1,7.0
470,1,77,4,0.010664,1,7.0
470,1,78,5,0.014724,1,4.0
470,1,79,3,0.009519,1,4.0
470,1,80,3,0.010044,1,2.0
470,1,81,3,0.011039,1,2.0
470,1,82,4,0.011264,1,2.0
470,1,83,6,0.015895,1,2.0
470,1,84,3,0.00994,1,4.0
470,1,85,3,0.00994,1,3.0
471,1,0,3,0.021606,0,9.0
471,1,1,3,0.021283,0,4.0
471,1,2,4,0.027645,0,4.0
471,1,3,3,0.0227,0,6.0
471,1,4,4,0.029035,0,4.0
471,1,5,5,0.035631,0,7.0
471,1,6,3,0.022817,0,3.0
471,1,7,3,0.022675,0,8.0
471,1,8,4,0.028023,1,2.0
471,1,9,3,0.024398,1,3.0
471,1,10,3,0.025291,1,3.0
471,1,11,3,0.026471,1,3.0
471,1,12,3,0.025017,1,3.0
471,1,13,4,0.030708,1,2.0
471,1,14,3,0.023511,1,2.0
471,1,15,4,0.027543,1,5.0
471,1,16,3,0.022789,1,5.0
471,1,17,4,0.031574,1,4.0
471,1,18,4,0.028023,1,4.0
471,1,19,3,0.026471,1,4.0
471,1,20,3,0.024304,1,6.0
471,1,21,3,0.023675,1,6.0
471,1,22,4,0.030145,1,6.0
471,1,23,4,0.029548,1,3.0
471,1,24,4,0.027543,1,3.0
471,1,25,3,0.02413,1,3.0
471,1,26,4,0.031836,1,3.0
471,1,27,3,0.026252,1,2.0
471,1,28,3,0.026165,1,3.0
471,1,29,4,0.03121,1,3.0
471,1,30,4,0.030308,1,3.0
471,1,31,3,0.02345,1,3.0
471,1,32,4,0.029159,1,3.0
471,1,33,5,0.033494,1,6.0
471,1,34,4,0.027543,1,7.0
471,1,35,5,0.033307,1,3.0
471,1,36,3,0.024721,1,2.0
472,1,0,4,0.084495,0,3.0
472,1,1,4,0.084495,0,16.0
472,1,2,4,0.084052,0,12.0
472,1,3,3,0.067731,0,9.0
472,1,4,5,0.108776,0,10.0
472,1,5,3,0.069697,0,18.0
472,1,6,3,0.069697,0,21.0
472,1,7,5,0.103076,1,5.0
472,1,8,3,0.06588,1,5.0
472,1,9,4,0.085686,1,6.0
472,1,10,4,0.087311,1,5.0
472,1,11,4,0.089105,1,2.0
473,1,0,3,0.046285,0,5.0
473,1,1,3,0.046285,0,6.0
473,1,2,4,0.058923,0,18.0
473,1,3,4,0.056645,0,9.0
473,1,4,3,0.043757,0,4.0
473,1,5,3,0.043757,0,5.0
473,1,6,4,0.055674,0,12.0
473,1,7,4,0.053367,0,6.0
473,1,8,3,0.041216,0,13.0
473,1,9,3,0.045036,0,5.0
473,1,10,5,0.065253,1,8.0
473,1,11,3,0.043472,1,15.0
473,1,12,3,0.046285,1,2.0
473,1,13,3,0.041532,1,8.0
473,1,14,3,0.043472,1,15.0
473,1,15,5,0.070529,1,7.0
473,1,16,3,0.045036,1,5.0
473,1,17,4,0.055061,1,2.0
473,1,18,4,0.053381,1,7.0
473,1,19,3,0.045036,1,6.0
474,1,0,3,0.039152,0,16.0
474,1,1,3,0.039152,0,10.0
474,1,2,3,0.039152,0,11.0
474,1,3,5,0.061294,0,11.0
474,1,4,3,0.037833,0,15.0
474,1,5,3,0.037833,0,13.0
474,1,6,4,0.047897,0,14.0
474,1,7,4,0.046852,0,11.0
474,1,8,3,0.03624,0,3.0
474,1,9,4,0.046587,0,19.0
474,1,10,5,0.058167,0,4.0
474,1,11,3,0.037304,0,9.0
474,1,12,3,0.03661,0,16.0
474,1,13,4,0.044784,0,7.0
474,1,14,3,0.035639,0,8.0
474,1,15,3,0.035639,0,21.0
474,1,16,4,0.047041,1,2.0
474,1,17,3,0.036913,1,2.0
474,1,18,3,0.035011,1,7.0
474,1,19,5,0.055181,1,8.0
474,1,20,4,0.045392,1,6.0
474,1,21,4,0.045677,1,5.0
474,1,22,5,0.054653,1,2.0
475,1,0,2,0.004194,0,4.0
475,1,1,3,0.006425,0,9.0
475,1,2,2,0.003975,0,12.0
475,1,3,5,0.007727,0,3.0
475,1,4,3,0.00494,0,11.0
475,1,5,4,0.006093,0,9.0
475,1,6,4,0.006014,0,11.0
475,1,7,4,0.006214,0,3.0
475,1,8,3,0.005257,0,3.0
475,1,9,3,0.005877,0,10.0
475,1,10,3,0.005599,0,11.0
475,1,11,3,0.005051,0,3.0
475,1,12,2,0.003705,0,4.0
475,1,13,3,0.005245,0,17.0
475,1,14,4,0.00669,0,3.0
475,1,15,3,0.005076,0,3.0
475,1,16,3,0.00496,0,3.0
475,1,17,4,0.006435,0,9.0
475,1,18,3,0.004889,0,17.0
475,1,19,3,0.004963,0,13.0
475,1,20,3,0.004741,0,11.0
475,1,21,4,0.006085,0,5.0
475,1,22,4,0.005896,0,3.0
475,1,23,3,0.005106,0,14.0
475,1,24,3,0.005103,0,3.0
475,1,25,4,0.006369,0,5.0
475,1,26,4,0.006214,0,12.0
475,1,27,3,0.004906,0,8.0
475,1,28,3,0.004787,0,12.0
475,1,29,3,0.004787,0,9.0
475,1,30,2,0.004089,0,4.0
475,1,31,3,0.006025,0,9.0
475,1,32,3,0.005218,0,11.0
475,1,33,4,0.006181,0,3.0
475,1,34,4,0.006357,0,11.0
475,1,35,4,0.006054,0,9.0
475,1,36,4,0.006014,0,11.0
475,1,37,4,0.006227,0,4.0
475,1,38,3,0.005258,0,3.0
475,1,39,3,0.005877,0,10.0
475,1,40,3,0.00576,0,12.0
475,1,41,4,0.006636,0,3.0
475,1,42,2,0.00363,0,4.0
475,1,43,3,0.005221,0,17.0
475,1,44,4,0.00669,0,3.0
475,1,45,3,0.005076,0,3.0
475,1,46,3,0.00496,0,3.0
475,1,47,4,0.006435,0,9.0
475,1,48,4,0.006168,0,17.0
475,1,49,4,0.00613,0,13.0
475,1,50,3,0.004622,0,11.0
475,1,51,4,0.005991,0,5.0
475,1,52,4,0.005896,0,3.0
475,1,53,3,0.0051,0,14.0
475,1,54,4,0.006465,0,3.0
475,1,55,4,0.006488,0,5.0
475,1,56,4,0.006406,0,12.0
475,1,57,3,0.004906,0,8.0
475,1,58,3,0.004787,0,12.0
475,1,59,3,0.004787,0,9.0
475,1,60,2,0.004194,0,4.0
475,1,61,3,0.006159,0,9.0
475,1,62,4,0.006873,0,12.0
475,1,63,3,0.005043,0,3.0
475,1,64,2,0.003503,0,11.0
475,1,65,5,0.007386,0,9.0
475,1,66,5,0.007038,0,11.0
475,1,67,5,0.007196,0,4.0
475,1,68,3,0.004962,0,3.0
475,1,69,3,0.005254,0,10.0
475,1,70,4,0.006415,0,12.0
475,1,71,4,0.006256,0,3.0
475,1,72,4,0.006313,0,4.0
475,1,73,3,0.004964,0,17.0
475,1,74,4,0.006645,0,3.0
475,1,75,3,0.005097,0,3.0
475,1,76,3,0.004986,0,3.0
475,1,77,4,0.006566,0,8.0
475,1,78,3,0.004907,0,17.0
475,1,79,3,0.004922,0,13.0
475,1,80,4,0.006162,0,11.0
475,1,81,4,0.00619,0,4.0
475,1,82,4,0.006408,0,3.0
475,1,83,4,0.006654,0,14.0
475,1,84,3,0.005358,0,3.0
475,1,85,5,0.007787,0,3.0
475,1,86,4,0.006331,0,12.0
475,1,87,5,0.008017,0,8.0
475,1,88,4,0.006799,0,12.0
475,1,89,3,0.005351,0,9.0
475,1,90,2,0.004089,0,4.0
475,1,91,3,0.005985,0,9.0
475,1,92,4,0.006838,0,12.0
475,1,93,4,0.006561,0,3.0
475,1,94,3,0.004849,0,11.0
475,1,95,4,0.005871,0,9.0
475,1,96,4,0.00575,0,11.0
475,1,97,5,0.0072,0,4.0
475,1,98,4,0.006075,0,3.0
475,1,99,4,0.006559,0,10.0
475,1,100,5,0.007988,0,12.0
475,1,101,4,0.006595,0,3.0
475,1,102,2,0.003813,0,4.0
475,1,103,3,0.005227,0,17.0
475,1,104,4,0.006645,0,3.0
475,1,105,3,0.005097,0,3.0
475,1,106,3,0.004986,0,3.0
475,1,107,4,0.006566,0,9.0
475,1,108,3,0.00485,0,17.0
475,1,109,4,0.006277,0,13.0
475,1,110,3,0.004809,0,10.0
475,1,111,4,0.006181,0,4.0
475,1,112,4,0.006345,0,3.0
475,1,113,4,0.006586,0,14.0
475,1,114,3,0.005258,0,3.0
475,1,115,4,0.006582,0,3.0
475,1,116,4,0.006583,0,12.0
475,1,117,4,0.00687,0,8.0
475,1,118,3,0.005556,0,11.0
475,1,119,3,0.005351,0,7.0
475,1,120,3,0.004916,1,8.0
475,1,121,5,0.007996,1,8.0
475,1,122,2,0.003478,1,8.0
475,1,123,4,0.006915,1,10.0
475,1,124,4,0.006481,1,11.0
475,1,125,3,0.005297,1,10.0
475,1,126,2,0.004033,1,10.0
475,1,127,3,0.005666,1,4.0
475,1,128,2,0.004064,1,5.0
475,1,129,6,0.009128,1,5.0
475,1,130,4,0.006274,1,4.0
475,1,131,3,0.005043,1,5.0
475,1,132,5,0.00775,1,4.0
475,1,133,2,0.004131,1,3.0
475,1,134,3,0.005514,1,3.0
475,1,135,3,0.004972,1,8.0
475,1,136,3,0.004874,1,8.0
475,1,137,5,0.007652,1,9.0
475,1,138,4,0.006676,1,10.0
475,1,139,6,0.009344,1,12.0
475,1,140,2,0.003914,1,11.0
475,1,141,2,0.004033,1,10.0
475,1,142,3,0.005666,1,4.0
475,1,143,2,0.004045,1,5.0
475,1,144,6,0.009128,1,5.0
475,1,145,4,0.006288,1,4.0
475,1,146,3,0.005092,1,5.0
475,1,147,5,0.00775,1,4.0
475,1,148,2,0.0041,1,3.0
475,1,149,3,0.005433,1,3.0
475,1,150,3,0.005122,1,8.0
475,1,151,3,0.004928,1,8.0
475,1,152,4,0.006309,1,9.0
475,1,153,2,0.003773,1,10.0
475,1,154,3,0.00481,1,11.0
475,1,155,4,0.006366,1,10.0
475,1,156,2,0.00402,1,10.0
475,1,157,2,0.003954,1,4.0
475,1,158,2,0.003994,1,5.0
475,1,159,2,0.003584,1,5.0
475,1,160,2,0.003633,1,4.0
475,1,161,2,0.003536,1,5.0
475,1,162,2,0.00362,1,4.0
475,1,163,2,0.004173,1,3.0
475,1,164,3,0.005567,1,3.0
475,1,165,2,0.003669,1,8.0
475,1,166,3,0.005041,1,8.0
475,1,167,4,0.006277,1,9.0
475,1,168,2,0.003694,1,10.0
475,1,169,3,0.005136,1,11.0
475,1,170,2,0.003578,1,10.0
475,1,171,2,0.003838,1,10.0
475,1,172,2,0.003745,1,4.0
475,1,173,2,0.003961,1,5.0
475,1,174,2,0.00357,1,5.0
475,1,175,2,0.003723,1,4.0
475,1,176,2,0.003676,1,5.0
475,1,177,2,0.003815,1,4.0
475,1,178,2,0.003993,1,3.0
475,1,179,5,0.008797,1,3.0
476,1,0,4,0.017073,0,4.0
476,1,1,3,0.013285,0,20.0
476,1,2,4,0.016964,0,13.0
476,1,3,3,0.013024,0,4.0
476,1,4,3,0.01367,0,3.0
476,1,5,5,0.021144,0,3.0
476,1,6,3,0.013401,0,3.0
476,1,7,4,0.017232,0,3.0
476,1,8,4,0.01601,0,3.0
476,1,9,5,0.019659,0,10.0
476,1,10,3,0.012649,0,8.0
476,1,11,5,0.019451,0,20.0
476,1,12,4,0.015596,0,3.0
476,1,13,5,0.018974,0,12.0
476,1,14,5,0.018923,0,3.0
476,1,15,5,0.019117,0,3.0
476,1,16,3,0.012364,0,8.0
476,1,17,5,0.01938,0,9.0
476,1,18,6,0.02305,0,3.0
476,1,19,5,0.019912,0,14.0
476,1,20,3,0.012918,0,18.0
476,1,21,3,0.013025,1,4.0
476,1,22,5,0.020421,1,4.0
476,1,23,6,0.023709,1,3.0
476,1,24,4,0.016318,1,6.0
476,1,25,3,0.012695,1,5.0
476,1,26,6,0.023577,1,4.0
476,1,27,4,0.016562,1,3.0
476,1,28,4,0.016814,1,8.0
476,1,29,5,0.021019,1,6.0
476,1,30,5,0.020286,1,3.0
476,1,31,3,0.01314,1,3.0
476,1,32,3,0.013732,1,3.0
476,1,33,3,0.013732,1,6.0
476,1,34,5,0.021653,1,6.0
476,1,35,4,0.017737,1,4.0
476,1,36,4,0.017661,1,6.0
476,1,37,3,0.013773,1,7.0
476,1,38,4,0.017469,1,6.0
476,1,39,4,0.017278,1,7.0
476,1,40,3,0.013485,1,6.0
476,1,41,5,0.021098,1,6.0
476,1,42,5,0.021571,1,4.0
476,1,43,3,0.014122,1,8.0
476,1,44,3,0.014122,1,8.0
476,1,45,4,0.018152,1,8.0
476,1,46,3,0.013797,1,5.0
476,1,47,4,0.017491,1,6.0
476,1,48,4,0.017043,1,7.0
476,1,49,4,0.016609,1,6.0
476,1,50,5,0.019836,1,5.0
476,1,51,5,0.019621,1,9.0
476,1,52,4,0.016035,1,9.0
476,1,53,4,0.016181,1,5.0
476,1,54,4,0.016092,1,4.0
476,1,55,4,0.015582,1,6.0
476,1,56,4,0.015534,1,5.0
476,1,57,4,0.016217,1,7.0
476,1,58,3,0.013013,1,6.0
477,1,0,3,0.037295,0,9.0
477,1,1,6,0.069023,0,12.0
477,1,2,3,0.037034,0,6.0
477,1,3,3,0.036721,0,12.0
477,1,4,3,0.036171,0,11.0
477,1,5,4,0.047361,0,3.0
477,1,6,4,0.047309,0,11.0
477,1,7,4,0.046786,0,3.0
477,1,8,4,0.046881,0,11.0
477,1,9,3,0.037552,0,3.0
477,1,10,3,0.037552,0,11.0
477,1,11,5,0.058235,1,6.0
477,1,12,5,0.057145,1,5.0
477,1,13,3,0.036982,1,4.0
477,1,14,5,0.057202,1,6.0
477,1,15,3,0.037295,1,7.0
477,1,16,4,0.047751,1,7.0
477,1,17,4,0.04685,1,5.0
477,1,18,4,0.04685,1,3.0
477,1,19,4,0.047987,1,5.0
477,1,20,3,0.036551,1,5.0
477,1,21,4,0.047467,1,5.0
478,1,0,3,0.043495,0,11.0
478,1,1,3,0.04293,0,7.0
478,1,2,5,0.059068,0,9.0
478,1,3,4,0.04882,0,11.0
478,1,4,5,0.061691,0,16.0
478,1,5,5,0.061691,0,6.0
478,1,6,3,0.040305,0,7.0
478,1,7,3,0.040305,0,14.0
478,1,8,3,0.043754,1,7.0
478,1,9,3,0.043754,1,7.0
478,1,10,4,0.056522,1,5.0
478,1,11,6,0.080539,1,5.0
478,1,12,4,0.052906,1,5.0
478,1,13,3,0.039477,1,4.0
478,1,14,5,0.060493,1,5.0
478,1,15,5,0.059338,1,9.0
478,1,16,4,0.048041,1,8.0
478,1,17,5,0.058375,1,7.0
478,1,18,5,0.058496,1,5.0
479,1,0,3,0.025344,0,4.0
479,1,1,4,0.032175,0,11.0
479,1,2,3,0.02584,0,4.0
479,1,3,3,0.025329,0,10.0
479,1,4,2,0.02108,1,5.0
479,1,5,4,0.038906,1,7.0
479,1,6,4,0.033457,1,9.0
479,1,7,4,0.035456,1,12.0
479,1,8,4,0.032882,1,11.0
479,1,9,3,0.025891,1,9.0
479,1,10,5,0.038509,1,8.0
479,1,11,3,0.025995,1,10.0
479,1,12,3,0.026553,1,5.0
479,1,13,2,0.020089,1,6.0
479,1,14,4,0.035576,1,6.0
479,1,15,2,0.019541,1,13.0
479,1,16,5,0.039978,1,12.0
479,1,17,4,0.030897,1,5.0
479,1,18,2,0.02108,1,5.0
479,1,19,3,0.030288,1,7.0
479,1,20,3,0.026793,1,9.0
479,1,21,4,0.035736,1,12.0
479,1,22,4,0.032882,1,10.0
479,1,23,3,0.025891,1,9.0
479,1,24,4,0.031142,1,8.0
479,1,25,3,0.026229,1,10.0
479,1,26,3,0.026553,1,5.0
479,1,27,4,0.036162,1,6.0
479,1,28,3,0.026958,1,6.0
479,1,29,2,0.019541,1,13.0
479,1,30,4,0.032835,1,12.0
479,1,31,5,0.038154,1,4.0
479,1,32,4,0.031907,1,3.0
479,1,33,3,0.024353,1,3.0
480,1,0,3,0.007148,0,8.0
480,1,1,3,0.007148,0,3.0
480,1,2,5,0.011104,0,19.0
480,1,3,3,0.00632,0,4.0
480,1,4,4,0.008267,0,18.0
480,1,5,4,0.007784,0,12.0
480,1,6,5,0.009054,0,12.0
480,1,7,6,0.011246,0,3.0
480,1,8,5,0.010265,0,3.0
480,1,9,3,0.007363,0,9.0
480,1,10,3,0.007363,0,4.0
480,1,11,3,0.007721,0,18.0
480,1,12,3,0.007905,0,3.0
480,1,13,3,0.007729,0,7.0
480,1,14,3,0.007729,0,12.0
480,1,15,4,0.009292,0,37.0
480,1,16,4,0.008488,0,5.0
480,1,17,4,0.008255,0,12.0
480,1,18,4,0.008304,0,28.0
480,1,19,4,0.00836,0,19.0
480,1,20,3,0.00626,0,4.0
480,1,21,4,0.007955,0,17.0
480,1,22,4,0.008036,0,12.0
480,1,23,4,0.008136,0,11.0
480,1,24,4,0.009005,0,3.0
480,1,25,3,0.007396,0,3.0
480,1,26,4,0.00988,0,8.0
480,1,27,3,0.007763,0,5.0
480,1,28,3,0.007763,0,14.0
480,1,29,4,0.009994,0,3.0
480,1,30,3,0.007665,0,7.0
480,1,31,3,0.007665,0,11.0
480,1,32,4,0.009561,0,37.0
480,1,33,3,0.006886,0,5.0
480,1,34,8,0.016344,0,12.0
480,1,35,3,0.006728,0,13.0
480,1,36,3,0.007148,0,8.0
480,1,37,3,0.007148,0,3.0
480,1,38,5,0.011104,0,19.0
480,1,39,3,0.006276,0,4.0
480,1,40,4,0.008112,0,18.0
480,1,41,5,0.009253,0,11.0
480,1,42,5,0.009184,0,12.0
480,1,43,5,0.009643,0,3.0
480,1,44,5,0.010276,0,3.0
480,1,45,3,0.007366,0,9.0
480,1,46,3,0.007366,0,3.0
480,1,47,3,0.007717,0,17.0
480,1,48,3,0.007894,0,3.0
480,1,49,3,0.007709,0,8.0
480,1,50,3,0.007709,0,11.0
480,1,51,4,0.00923,0,37.0
480,1,52,4,0.008555,0,5.0
480,1,53,3,0.006527,0,12.0
480,1,54,5,0.01021,0,28.0
480,1,55,3,0.006747,0,19.0
480,1,56,3,0.006271,0,4.0
480,1,57,4,0.007917,0,18.0
480,1,58,5,0.00966,0,12.0
480,1,59,5,0.009946,0,10.0
480,1,60,6,0.012016,0,3.0
480,1,61,4,0.008691,0,3.0
480,1,62,4,0.008753,0,8.0
480,1,63,3,0.00694,0,5.0
480,1,64,4,0.00909,0,17.0
480,1,65,3,0.007176,0,3.0
480,1,66,4,0.009209,0,4.0
480,1,67,4,0.009265,0,7.0
480,1,68,4,0.009311,0,11.0
480,1,69,3,0.007116,0,37.0
480,1,70,4,0.008626,0,5.0
480,1,71,3,0.006731,0,12.0
480,1,72,4,0.008564,0,13.0
480,1,73,4,0.00845,1,3.0
480,1,74,3,0.006356,1,5.0
480,1,75,7,0.013341,1,4.0
480,1,76,4,0.008275,1,3.0
480,1,77,3,0.006792,1,6.0
480,1,78,5,0.009054,1,6.0
480,1,79,4,0.007814,1,5.0
480,1,80,5,0.009293,1,8.0
480,1,81,5,0.009076,1,7.0
480,1,82,4,0.008495,1,8.0
480,1,83,5,0.010003,1,7.0
480,1,84,4,0.008166,1,6.0
480,1,85,4,0.007989,1,6.0
480,1,86,3,0.006458,1,8.0
480,1,87,4,0.008439,1,9.0
480,1,88,8,0.014821,1,9.0
480,1,89,3,0.007471,1,5.0
480,1,90,3,0.006906,1,8.0
480,1,91,5,0.010119,1,7.0
480,1,92,3,0.007047,1,8.0
480,1,93,3,0.006728,1,7.0
480,1,94,3,0.006901,1,3.0
480,1,95,3,0.006691,1,4.0
480,1,96,6,0.010677,1,6.0
480,1,97,5,0.010346,1,6.0
480,1,98,4,0.00845,1,8.0
480,1,99,5,0.009915,1,8.0
480,1,100,7,0.013341,1,7.0
480,1,101,4,0.007869,1,5.0
480,1,102,6,0.010903,1,8.0
480,1,103,3,0.006069,1,7.0
480,1,104,5,0.01031,1,8.0
480,1,105,7,0.01357,1,7.0
480,1,106,5,0.009814,1,6.0
480,1,107,4,0.007919,1,6.0
480,1,108,3,0.006606,1,8.0
480,1,109,4,0.008439,1,9.0
480,1,110,7,0.013129,1,9.0
480,1,111,4,0.008904,1,5.0
480,1,112,4,0.008611,1,8.0
480,1,113,3,0.006711,1,7.0
480,1,114,4,0.008838,1,8.0
480,1,115,5,0.010555,1,7.0
481,1,0,3,0.017303,0,7.0
481,1,1,3,0.017303,0,8.0
481,1,2,4,0.021929,0,14.0
481,1,3,7,0.035616,0,3.0
481,1,4,5,0.025726,0,21.0
481,1,5,5,0.026356,0,16.0
481,1,6,3,0.018704,0,11.0
481,1,7,3,0.019583,0,14.0
481,1,8,4,0.024801,0,4.0
481,1,9,3,0.019204,0,17.0
481,1,10,4,0.023281,0,13.0
481,1,11,4,0.021727,0,10.0
481,1,12,5,0.026294,0,3.0
481,1,13,5,0.025978,0,11.0
481,1,14,6,0.031396,0,3.0
481,1,15,3,0.017447,0,3.0
481,1,16,4,0.022255,0,10.0
481,1,17,4,0.023084,0,13.0
481,1,18,3,0.019594,0,16.0
481,1,19,3,0.020142,0,3.0
481,1,20,4,0.026163,0,13.0
481,1,21,4,0.026383,0,3.0
481,1,22,3,0.020425,0,14.0
481,1,23,3,0.020653,0,7.0
481,1,24,3,0.020479,0,5.0
481,1,25,3,0.020129,0,4.0
481,1,26,4,0.025773,0,21.0
481,1,27,4,0.02563,0,11.0
481,1,28,4,0.025354,0,8.0
481,1,29,3,0.019668,0,23.0
481,1,30,3,0.019281,0,9.0
481,1,31,4,0.022732,0,4.0
481,1,32,5,0.027254,0,5.0
481,1,33,5,0.027392,0,17.0
481,1,34,4,0.022391,0,4.0
481,1,35,3,0.017412,0,3.0
481,1,36,4,0.020985,1,4.0
481,1,37,4,0.020985,1,4.0
481,1,38,4,0.021428,1,3.0
481,1,39,4,0.021453,1,3.0
481,1,40,5,0.027503,1,4.0
481,1,41,4,0.022501,1,4.0
481,1,42,3,0.017667,1,3.0
481,1,43,4,0.022637,1,3.0
482,1,0,3,0.049917,0,13.0
482,1,1,4,0.062414,0,8.0
482,1,2,4,0.062026,0,6.0
482,1,3,5,0.073834,0,21.0
482,1,4,5,0.07452,0,13.0
482,1,5,4,0.062746,0,12.0
482,1,6,4,0.063853,0,7.0
482,1,7,4,0.065365,0,5.0
482,1,8,3,0.051346,0,11.0
482,1,9,4,0.062284,1,5.0
482,1,10,5,0.073363,1,6.0
482,1,11,3,0.049436,1,5.0
482,1,12,4,0.062362,1,7.0
482,1,13,3,0.051068,1,4.0
482,1,14,5,0.075144,1,3.0
482,1,15,4,0.060321,1,3.0
483,1,0,3,0.01941,0,3.0
483,1,1,5,0.029021,0,6.0
483,1,2,5,0.028216,0,3.0
483,1,3,5,0.028081,0,7.0
483,1,4,4,0.023017,0,5.0
483,1,5,6,0.033244,0,20.0
483,1,6,4,0.023813,0,11.0
483,1,7,6,0.034915,0,6.0
483,1,8,5,0.030795,0,15.0
483,1,9,3,0.020017,0,10.0
483,1,10,3,0.020552,0,11.0
483,1,11,4,0.026489,0,7.0
483,1,12,4,0.026028,0,7.0
483,1,13,5,0.031546,0,11.0
483,1,14,5,0.030871,0,10.0
483,1,15,4,0.025229,0,16.0
483,1,16,4,0.025169,0,14.0
483,1,17,5,0.031217,0,3.0
483,1,18,4,0.02611,0,4.0
483,1,19,4,0.02611,0,3.0
483,1,20,3,0.020545,0,3.0
483,1,21,5,0.032485,0,20.0
483,1,22,3,0.023875,0,8.0
483,1,23,3,0.023875,0,7.0
483,1,24,3,0.021043,1,5.0
483,1,25,3,0.021043,1,4.0
483,1,26,6,0.035514,1,4.0
483,1,27,4,0.026439,1,6.0
483,1,28,5,0.032067,1,9.0
483,1,29,4,0.023777,1,7.0
483,1,30,5,0.028516,1,6.0
483,1,31,4,0.023636,1,8.0
483,1,32,5,0.02885,1,7.0
483,1,33,3,0.019109,1,7.0
483,1,34,3,0.020505,1,7.0
483,1,35,4,0.025169,1,7.0
483,1,36,4,0.029826,1,4.0
483,1,37,3,0.023875,1,5.0
484,1,0,3,0.014545,0,10.0
484,1,1,4,0.019796,0,13.0
484,1,2,3,0.016168,0,13.0
484,1,3,3,0.016181,0,18.0
484,1,4,4,0.018873,0,6.0
484,1,5,4,0.018361,0,4.0
484,1,6,4,0.019036,0,14.0
484,1,7,4,0.019868,0,14.0
484,1,8,4,0.018944,0,5.0
484,1,9,4,0.018896,0,8.0
484,1,10,3,0.015626,0,16.0
484,1,11,3,0.015674,0,22.0
484,1,12,5,0.022385,0,11.0
484,1,13,4,0.01855,0,15.0
